Time,Biomass,Energy storage,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Other,Waste,Renewable
2025-10-12 23:15:00,392.18,3.42,,,3839.22,,70.81,,,,327.05,2615.02,53489.5,,358.96,7357.18
2025-10-12 23:30:00,393.13,5.0,,,3954.17,,70.44,,,,274.26,2461.92,53474.54,,357.76,7340.57
2025-10-12 23:45:00,393.17,0.4,,,3794.08,,70.2,,,,236.73,2344.63,53476.72,,357.81,7299.66
2025-10-13 00:00:00,227.95,7.23,,,2164.23,,70.84,,,,602.49,1767.55,39348.14,,378.64,9520.439999999999
2025-10-13 00:15:00,227.54,0.72,,,1853.46,,70.64,,,,619.26,1665.74,39169.94,,378.66,9360.81
2025-10-13 00:30:00,227.63,2.48,,,1811.03,,70.99,,,,328.11,1503.15,39161.83,,379.35,9269.97
2025-10-13 00:45:00,227.48,1.81,,,1812.9,,70.98,,,,222.28,1468.02,39136.99,,379.13,9100.33
2025-10-13 01:00:00,228.01,4.53,,,1804.74,,70.92,,,,311.56,1316.95,39380.04,,381.81,8842.480000000001
2025-10-13 01:15:00,227.72,1.85,,,1755.51,,70.89,,,,324.57,1286.03,39347.88,,382.49,8626.6
2025-10-13 01:30:00,226.47,12.63,,,2032.97,,70.82,,,,571.75,1039.65,39228.53,,384.67,8648.939999999999
2025-10-13 01:45:00,224.07,1.47,,,1925.63,,70.71,,,,503.64,1019.8,39196.02,,374.77,8505.12
2025-10-13 02:00:00,222.38,5.34,,,1905.66,,70.93,,,,302.88,928.66,39155.58,,371.39,8316.76
2025-10-13 02:15:00,221.76,1.43,,,1848.18,,70.77,,,,323.84,914.55,39136.36,,367.19,8206.380000000001
2025-10-13 02:30:00,221.47,1.28,,,1835.44,,70.91,,,,231.88,701.05,39121.38,,370.16,8200.43
2025-10-13 02:45:00,221.41,0.54,,,1815.23,,70.21,,,,175.06,647.51,38822.38,,375.07,8169.92
2025-10-13 03:00:00,221.46,0.19,,,1950.09,,70.72,,,,30.59,464.58,38869.64,,384.88,8229.39
2025-10-13 03:15:00,221.51,0.14,,,1978.72,,70.76,,,,27.26,438.43,38905.09,,385.22,8247.33
2025-10-13 03:30:00,221.51,0.01,,,1979.7,,70.88,,,,27.8,327.62,38819.24,,383.98,8149.68
2025-10-13 03:45:00,221.64,0.01,,,1939.56,,70.92,,,,25.49,281.88,38699.41,,381.94,8133.4800000000005
2025-10-13 04:00:00,221.43,0.34,,,1829.92,,70.9,,,,22.83,253.54,38861.3,,384.18,8225.509999999998
2025-10-13 04:15:00,221.51,0.33,,,1830.77,,70.92,,,,24.05,254.42,38866.05,,379.98,8179.83
2025-10-13 04:30:00,221.53,0.37,,,1826.7,,71.0,,,,23.54,252.81,38863.75,,383.71,8173.42
2025-10-13 04:45:00,222.03,1.47,,,1811.45,,71.0,,,,23.5,282.44,38928.36,,383.87,8188.57
2025-10-13 05:00:00,221.97,2.79,,,1807.92,,70.98,,,,23.0,490.48,38705.46,,381.3,8195.58
2025-10-13 05:15:00,208.26,4.72,,,1941.51,,71.0,,,,23.35,525.6,38897.5,,383.84,8215.150000000001
2025-10-13 05:30:00,207.61,6.03,,,2021.23,,70.94,,,,174.11,848.81,38934.78,,383.69,8291.51
2025-10-13 05:45:00,206.8,5.52,,,2036.35,,71.0,,,,327.54,981.69,38924.99,,384.41,8346.279999999999
2025-10-13 06:00:00,207.73,8.31,,,2104.62,,70.96,,,,410.62,1638.87,39079.47,,384.23,8554.32
2025-10-13 06:15:00,207.2,1.83,,,2406.51,,70.53,,,,162.06,1658.76,39008.86,,384.08,8779.77
2025-10-13 06:30:00,206.53,4.32,,,2586.87,,70.77,,,,140.16,1617.98,39115.7,,382.65,8873.57
2025-10-13 06:45:00,206.54,5.96,,,2984.28,,71.0,,,,708.11,1785.66,39147.45,,385.43,8939.5
2025-10-13 07:00:00,206.61,1.14,,,3264.57,,71.0,,,,1327.35,1905.2,39092.7,,380.56,9388.99
2025-10-13 07:15:00,208.49,0.68,,,3339.48,,71.0,,,,1959.27,2038.15,39154.16,,377.03,9444.99
2025-10-13 07:30:00,209.56,0.21,,,3327.48,,71.0,,,,2379.7,2106.83,39165.05,,376.97,9441.32
2025-10-13 07:45:00,207.04,0.42,,,3405.24,,71.0,,,,2739.3,2256.54,39285.04,,379.52,9458.76
2025-10-13 08:00:00,207.21,1.04,,,3418.0,,71.0,,,,2912.04,2657.8,39369.82,,380.14,9863.07
2025-10-13 08:15:00,211.36,0.45,,,3412.07,,70.96,,,,3057.64,2718.17,39406.05,,380.95,9956.04
2025-10-13 08:30:00,211.56,0.5,,,3425.91,,70.69,,,,3126.44,2811.22,39408.07,,387.14,10086.070000000002
2025-10-13 08:45:00,210.96,0.34,,,3407.89,,70.48,,,,2916.69,2877.2,39322.71,,386.33,10361.75
2025-10-13 09:00:00,210.91,6.37,,,3410.34,,70.89,,,,2813.93,2889.66,39311.86,,385.68,11021.05
2025-10-13 09:15:00,210.81,9.54,,,3420.38,,70.68,,,,2669.95,2695.48,39351.45,,387.44,11877.520000000002
2025-10-13 09:30:00,209.8,8.03,,,3410.76,,70.43,,,,2502.83,2405.08,39344.29,,391.31,12572.57
2025-10-13 09:45:00,207.87,6.61,,,3262.62,,70.49,,,,2150.66,2298.03,39354.79,,392.26,13350.57
2025-10-13 10:00:00,207.86,0.41,,,3223.18,,70.44,,,,2193.78,2180.59,39352.5,,390.76,13989.77
2025-10-13 10:15:00,210.29,2.1,,,2999.41,,70.76,,,,1943.63,2112.86,39369.25,,385.95,14870.580000000002
2025-10-13 10:30:00,211.53,2.31,,,2778.44,,70.97,,,,1527.06,1850.35,39384.02,,386.47,15788.989999999998
2025-10-13 10:45:00,211.62,0.01,,,2317.59,,88.59,,,,889.06,1651.48,39323.89,,386.3,16726.2
2025-10-13 11:00:00,211.6,0.31,,,1748.07,,148.82,,,,505.25,1463.66,39283.03,,387.08,17613.030000000002
2025-10-13 11:15:00,210.82,0.03,,,1527.22,,149.16,,,,231.05,1287.0,39210.52,,388.4,18606.55
2025-10-13 11:30:00,210.63,2.47,,,1500.36,,149.11,,,,35.6,1066.75,39252.55,,389.32,19336.12
2025-10-13 11:45:00,209.36,1.27,,,1367.08,,149.07,,,,30.73,1043.56,39197.3,,387.99,19893.92
2025-10-13 12:00:00,208.85,0.52,,,1174.4,,148.91,,,,62.17,838.25,39188.95,,388.82,20223.059999999998
2025-10-13 12:15:00,209.09,0.41,,,1052.53,,148.7,,,,76.46,817.29,39152.47,,386.68,20694.88
2025-10-13 12:30:00,209.49,2.99,,,1000.47,,148.88,,,,98.24,859.39,39237.36,,383.79,21002.559999999998
2025-10-13 12:45:00,208.81,0.75,,,979.33,,148.17,,,,129.14,859.74,39218.43,,386.64,21454.409999999996
2025-10-13 13:00:00,207.42,22.98,,,968.93,,148.44,,,,87.94,702.18,39282.58,,390.3,21652.010000000002
2025-10-13 13:15:00,208.83,20.47,,,1002.66,,148.33,,,,107.34,736.9,39179.93,,387.4,21760.53
2025-10-13 13:30:00,208.04,18.55,,,973.24,,148.23,,,,107.52,634.42,39099.38,,387.4,21663.969999999998
2025-10-13 13:45:00,206.43,19.14,,,974.42,,148.13,,,,107.92,597.29,39081.19,,386.43,21672.53
2025-10-13 14:00:00,206.39,23.66,,,1057.67,,147.97,,,,109.33,576.21,39196.58,,386.88,21530.38
2025-10-13 14:15:00,206.42,27.72,,,1090.53,,116.17,,,,109.45,581.63,39219.34,,388.58,21214.25
2025-10-13 14:30:00,206.46,19.2,,,958.09,,112.19,,,,108.9,534.76,39100.21,,388.53,21271.23
2025-10-13 14:45:00,206.4,16.02,,,916.0,,112.4,,,,108.03,582.87,39107.19,,386.03,21348.0
2025-10-13 15:00:00,206.38,1.73,,,920.27,,112.18,,,,107.33,502.01,38976.3,,388.03,21071.75
2025-10-13 15:15:00,206.38,3.29,,,920.27,,112.28,,,,183.05,509.04,38960.97,,386.52,20739.989999999998
2025-10-13 15:30:00,208.01,1.5,,,796.23,,112.24,,,,139.18,386.51,38874.62,,390.13,20297.46
2025-10-13 15:45:00,209.19,1.64,,,794.06,,112.24,,,,65.42,340.71,38901.14,,391.04,19886.059999999998
2025-10-13 16:00:00,207.24,1.22,,,879.78,,112.79,,,,132.52,503.18,38893.0,,386.6,19310.81
2025-10-13 16:15:00,206.39,3.76,,,956.83,,112.35,,,,43.94,568.35,38808.69,,386.25,18569.02
2025-10-13 16:30:00,206.39,3.82,,,1123.48,,76.94,,,,13.04,710.17,38817.38,,388.71,17878.3
2025-10-13 16:45:00,206.41,3.42,,,1154.67,,70.99,,,,9.0,761.12,38727.5,,388.12,17032.95
2025-10-13 17:00:00,206.38,6.83,,,1222.05,,71.0,,,,9.1,1231.91,39024.02,,388.58,16057.78
2025-10-13 17:15:00,206.39,7.94,,,1245.61,,70.28,,,,178.39,1393.75,39086.85,,387.9,15078.359999999999
2025-10-13 17:30:00,206.41,7.36,,,1344.78,,70.81,,,,202.15,1686.88,39078.79,,386.94,13952.32
2025-10-13 17:45:00,209.83,3.56,,,1831.1,,70.64,,,,236.9,1835.6,39082.52,,382.34,12865.089999999998
2025-10-13 18:00:00,217.54,5.39,,,2604.24,,70.93,,,,656.01,2075.9,39136.32,,377.42,11875.789999999999
2025-10-13 18:15:00,221.72,20.12,,,3101.84,,70.96,,,,1316.69,2295.75,39183.03,,383.34,11332.43
2025-10-13 18:30:00,222.78,9.58,,,3564.75,,70.98,,,,2197.95,2716.47,39217.84,,387.8,10600.74
2025-10-13 18:45:00,223.26,6.54,,,3659.7,,70.63,,,,3121.1,2881.24,39184.37,,383.81,10182.64
2025-10-13 19:00:00,224.09,0.61,,,3631.53,,70.79,,,,3245.36,3175.22,39269.18,,382.17,10305.27
2025-10-13 19:15:00,225.58,0.47,,,3710.71,,70.79,,,,3315.59,3339.21,39295.52,,387.48,10453.27
2025-10-13 19:30:00,226.42,0.48,,,3748.31,,71.0,,,,3308.74,3431.77,39302.64,,390.76,10561.27
2025-10-13 19:45:00,227.6,0.49,,,3751.42,,71.0,,,,3282.45,3274.08,39283.3,,391.65,10785.09
2025-10-13 20:00:00,227.61,2.28,,,3768.9,,71.0,,,,3160.72,3290.79,39287.7,,385.25,10910.400000000001
2025-10-13 20:15:00,227.62,0.95,,,3799.55,,70.56,,,,2920.28,3061.83,39259.26,,374.07,11017.470000000001
2025-10-13 20:30:00,227.23,3.61,,,3828.49,,70.82,,,,2121.1,2688.53,39258.51,,388.21,11062.35
2025-10-13 20:45:00,227.57,0.47,,,3851.87,,70.8,,,,1914.62,2341.66,39265.92,,389.56,11038.66
2025-10-13 21:00:00,227.82,1.71,,,3926.82,,71.0,,,,2094.3,2484.28,39380.46,,392.81,10622.21
2025-10-13 21:15:00,229.65,1.34,,,3757.25,,70.82,,,,1704.62,2397.56,39415.46,,396.67,10682.970000000001
2025-10-13 21:30:00,228.94,5.23,,,3600.09,,70.58,,,,1245.47,2341.07,39502.2,,398.15,10791.98
2025-10-13 21:45:00,228.9,0.29,,,3441.39,,70.93,,,,1059.68,2214.47,39634.1,,400.92,10768.349999999999
2025-10-13 22:00:00,228.04,9.55,,,3528.71,,70.92,,,,1262.78,2393.91,39935.04,,397.35,10480.52
2025-10-13 22:15:00,227.48,3.73,,,3522.45,,71.0,,,,1313.34,2364.69,39859.38,,396.19,10232.95
2025-10-13 22:30:00,227.65,5.56,,,3656.31,,70.99,,,,1468.85,2426.27,39948.89,,397.09,10045.98
2025-10-13 22:45:00,227.67,0.9,,,3579.86,,70.72,,,,1375.48,2347.76,39875.65,,395.73,9940.67
2025-10-13 23:00:00,227.59,2.46,,,3392.5,,70.71,,,,1416.62,2000.29,39840.07,,396.46,9686.28
2025-10-13 23:15:00,227.65,2.9,,,3342.83,,70.98,,,,1420.45,1928.07,39802.7,,394.12,9353.51
2025-10-13 23:30:00,226.26,3.96,,,3597.27,,71.0,,,,1373.08,1779.6,39876.21,,394.87,9198.09
2025-10-13 23:45:00,226.02,1.59,,,3511.05,,70.99,,,,886.85,1722.87,39842.52,,393.88,8955.73
2025-10-14 00:00:00,225.55,0.13,,,3359.79,,71.0,,,,851.96,1560.62,39765.75,,396.25,8791.18
2025-10-14 00:15:00,227.44,0.1,,,2996.87,,70.48,,,,386.47,1504.51,39689.17,,404.4,8697.400000000001
2025-10-14 00:30:00,227.52,0.41,,,2625.68,,70.82,,,,52.82,1329.17,39761.61,,405.77,8614.67
2025-10-14 00:45:00,227.68,0.1,,,1996.23,,70.61,,,,51.01,1303.75,40117.27,,403.7,8543.52
2025-10-14 01:00:00,227.64,1.64,,,1803.52,,70.94,,,,114.09,1228.2,40440.16,,406.03,8531.119999999999
2025-10-14 01:15:00,227.67,0.49,,,1720.61,,70.7,,,,111.58,1166.89,40169.67,,406.79,8432.61
2025-10-14 01:30:00,227.94,1.24,,,1826.78,,70.99,,,,304.9,1073.47,40143.9,,405.05,8345.380000000001
2025-10-14 01:45:00,227.93,0.15,,,1516.62,,70.74,,,,297.75,1072.92,40432.02,,411.01,8277.169999999998
2025-10-14 02:00:00,227.63,5.47,,,1475.26,,70.98,,,,372.84,966.16,40510.45,,408.47,8314.83
2025-10-14 02:15:00,227.65,5.22,,,1611.14,,71.0,,,,291.13,951.62,40271.36,,407.81,8353.880000000001
2025-10-14 02:30:00,227.68,5.46,,,1777.44,,70.63,,,,303.22,919.46,39762.78,,402.61,8140.09
2025-10-14 02:45:00,227.64,3.84,,,1464.3,,70.77,,,,253.55,917.67,39661.45,,399.39,8042.289999999999
2025-10-14 03:00:00,227.67,3.81,,,1429.47,,70.96,,,,284.48,942.84,39657.59,,397.6,8011.9
2025-10-14 03:15:00,227.68,3.77,,,1329.85,,71.0,,,,182.58,946.48,39506.57,,397.3,8089.1
2025-10-14 03:30:00,227.7,3.66,,,1179.31,,70.83,,,,140.24,953.28,39487.87,,398.45,8128.99
2025-10-14 03:45:00,227.68,3.91,,,1201.82,,70.78,,,,139.1,961.14,39469.02,,398.49,8042.75
2025-10-14 04:00:00,227.69,0.99,,,1283.69,,70.69,,,,58.05,979.17,39393.38,,399.05,8065.33
2025-10-14 04:15:00,227.65,1.03,,,1329.58,,70.61,,,,54.55,973.43,39508.97,,400.42,8137.860000000001
2025-10-14 04:30:00,227.69,0.97,,,1358.64,,70.73,,,,54.93,980.01,39430.78,,402.92,8144.17
2025-10-14 04:45:00,228.08,0.98,,,1368.0,,70.79,,,,54.83,983.4,39478.53,,400.9,8063.46
2025-10-14 05:00:00,227.73,3.69,,,1520.72,,70.79,,,,99.67,1054.17,39787.65,,399.88,8064.709999999999
2025-10-14 05:15:00,227.69,5.84,,,1679.7,,70.8,,,,112.19,1064.4,40355.45,,399.33,8206.91
2025-10-14 05:30:00,227.76,3.12,,,1762.2,,70.72,,,,130.51,1097.68,40560.33,,396.7,8233.85
2025-10-14 05:45:00,227.88,7.44,,,1938.02,,70.92,,,,130.48,1150.75,40637.52,,396.31,8248.82
2025-10-14 06:00:00,227.44,12.29,,,2551.19,,70.84,,,,226.94,1453.59,40675.43,,397.28,8433.28
2025-10-14 06:15:00,227.45,7.12,,,3340.65,,70.97,,,,154.86,1428.45,40635.3,,399.38,8617.61
2025-10-14 06:30:00,227.61,9.99,,,3907.38,,71.0,,,,216.44,1629.18,40648.55,,399.13,8580.11
2025-10-14 06:45:00,227.76,9.08,,,4729.3,,71.0,,,,441.73,1925.03,40703.31,,397.98,8583.52
2025-10-14 07:00:00,227.56,5.59,,,4804.07,,71.0,,,,707.39,2322.39,40622.33,,401.5,8911.640000000001
2025-10-14 07:15:00,228.17,5.79,,,4796.64,,71.0,,,,1464.65,2707.19,40431.23,,400.41,9024.16
2025-10-14 07:30:00,228.15,4.77,,,4842.02,,70.74,,,,2187.86,2665.51,40206.87,,398.46,9214.400000000001
2025-10-14 07:45:00,227.94,4.76,,,4904.93,,70.77,,,,2798.48,2808.39,40012.96,,398.83,9591.39
2025-10-14 08:00:00,227.89,1.16,,,4881.0,,70.97,,,,2686.99,2816.26,39836.17,,401.64,10024.76
2025-10-14 08:15:00,227.71,0.51,,,4878.9,,70.54,,,,2828.31,2803.26,39724.39,,403.34,10173.99
2025-10-14 08:30:00,227.91,0.53,,,4877.92,,70.78,,,,2946.11,2770.89,39714.7,,401.88,10358.38
2025-10-14 08:45:00,216.99,1.69,,,4996.8,,95.81,,,,2673.06,2583.34,39710.67,,397.83,10378.86
2025-10-14 09:00:00,192.42,4.0,,,5217.57,0.0,151.0,,,,1871.58,2272.88,39702.25,,385.46,10310.09
2025-10-14 09:15:00,199.47,3.51,,,5160.82,,98.22,,,,1894.33,2325.12,39699.95,,386.31,10938.75
2025-10-14 09:30:00,228.72,0.02,,,4815.33,,71.0,,,,1951.59,2570.4,39687.75,,388.43,11887.880000000001
2025-10-14 09:45:00,230.24,0.01,,,4745.69,,71.0,,,,1793.35,2516.31,39680.62,,381.84,12634.880000000001
2025-10-14 10:00:00,229.95,0.55,,,4793.16,,70.22,,,,1603.72,2332.36,39678.65,,381.36,13019.42
2025-10-14 10:15:00,229.75,1.38,,,4577.54,,70.77,,,,1558.26,2276.69,39683.1,,382.54,14067.47
2025-10-14 10:30:00,227.68,0.95,,,4265.06,,70.46,,,,1430.08,2075.37,39679.39,,382.39,14927.689999999999
2025-10-14 10:45:00,227.7,0.06,,,3546.87,,70.56,,,,1401.85,1869.9,39659.76,,385.01,15624.29
2025-10-14 11:00:00,227.68,0.83,,,2921.64,,70.81,,,,720.55,1961.5,39671.35,,381.25,16608.84
2025-10-14 11:15:00,227.71,0.36,,,2272.52,,71.0,,,,211.74,1810.79,39686.01,,380.55,17585.25
2025-10-14 11:30:00,227.71,0.17,,,2159.56,,71.0,,,,190.28,1594.88,39669.49,,383.48,18415.58
2025-10-14 11:45:00,227.71,1.16,,,1872.83,,71.0,,,,189.46,1559.17,39566.91,,385.53,19112.1
2025-10-14 12:00:00,227.71,11.93,,,1560.19,,70.99,,,,139.42,1760.44,39587.04,,387.62,19675.899999999998
2025-10-14 12:15:00,227.7,9.65,,,1235.2,,70.79,,,,114.22,1456.86,39501.31,,394.61,19867.09
2025-10-14 12:30:00,227.71,10.44,,,1256.05,,70.59,,,,131.57,1428.62,39486.4,,393.38,20101.23
2025-10-14 12:45:00,227.96,8.69,,,1151.94,,70.68,,,,115.2,1341.97,39446.07,,392.22,20115.899999999998
2025-10-14 13:00:00,228.09,38.89,,,1284.36,,70.84,,,,91.11,1307.06,39456.54,,394.6,20169.04
2025-10-14 13:15:00,230.06,38.96,,,1269.69,,70.73,,,,88.05,1310.34,39457.16,,393.73,20078.4
2025-10-14 13:30:00,231.06,40.51,,,1264.73,,70.91,,,,43.22,1300.75,39501.74,,392.11,20094.530000000002
2025-10-14 13:45:00,228.23,37.12,,,1242.17,,70.63,,,,45.76,1282.85,39440.04,,392.27,19727.81
2025-10-14 14:00:00,227.06,0.66,,,1155.07,,70.6,,,,25.64,1065.47,39440.94,,390.01,19675.17
2025-10-14 14:15:00,226.74,0.3,,,1231.52,,70.79,,,,28.7,1097.99,39439.93,,389.27,19528.55
2025-10-14 14:30:00,226.68,0.3,,,1247.57,,70.5,,,,33.91,1022.33,39250.64,,389.26,19248.62
2025-10-14 14:45:00,226.72,0.31,,,1292.84,,70.77,,,,80.12,1033.2,38961.36,,390.26,18997.53
2025-10-14 15:00:00,226.7,0.01,,,1378.66,,70.99,,,,120.41,1046.8,38627.2,,393.51,18828.91
2025-10-14 15:15:00,225.92,0.0,,,1302.4,,70.79,,,,57.82,1187.56,38604.3,,390.97,18627.0
2025-10-14 15:30:00,225.4,0.19,,,1339.66,,71.0,,,,49.7,1233.94,38721.32,,399.67,18275.87
2025-10-14 15:45:00,225.6,3.8,,,1475.5,,71.0,,,,22.73,1303.38,38829.5,,402.66,17864.56
2025-10-14 16:00:00,226.01,10.89,,,1227.14,,70.99,,,,18.49,1206.87,38672.12,,397.99,17471.38
2025-10-14 16:15:00,225.31,16.05,,,1285.36,,71.0,,,,24.28,1249.79,38776.23,,395.0,16706.95
2025-10-14 16:30:00,224.85,20.87,,,1428.37,,71.0,,,,10.75,1405.17,38817.35,,387.91,16155.19
2025-10-14 16:45:00,226.01,14.68,,,1403.67,,70.89,,,,22.36,1371.36,38726.23,,386.6,15299.900000000001
2025-10-14 17:00:00,226.53,0.75,,,1743.97,,70.82,,,,82.13,1621.41,38766.13,,387.79,14602.02
2025-10-14 17:15:00,225.72,1.97,,,2043.11,,70.76,,,,101.1,1687.64,38755.41,,394.11,13859.37
2025-10-14 17:30:00,226.05,1.16,,,2232.17,,70.63,,,,384.9,1906.51,38975.53,,394.38,12923.06
2025-10-14 17:45:00,226.38,1.23,,,2968.65,,70.86,,,,406.49,2138.36,39311.62,,393.15,11836.399999999998
2025-10-14 18:00:00,226.52,0.38,,,4091.5,,70.8,,,,448.35,2368.03,39381.26,,394.35,11028.499999999998
2025-10-14 18:15:00,226.3,1.26,,,4598.43,,70.98,,,,950.58,2889.88,39515.08,,388.87,10356.300000000001
2025-10-14 18:30:00,226.2,0.78,,,4742.74,,71.0,,,,1963.6,3232.49,39515.16,,386.33,9757.17
2025-10-14 18:45:00,226.51,0.28,,,4967.31,,71.0,,,,2479.4,3187.61,39507.87,,393.04,9432.54
2025-10-14 19:00:00,226.56,0.01,,,5114.49,,72.23,,,,2696.42,3360.1,39463.46,,395.34,9441.75
2025-10-14 19:15:00,226.71,0.0,,,5276.1,,164.67,,,,3107.6,3447.68,39504.55,,395.48,9554.630000000001
2025-10-14 19:30:00,227.03,0.0,,,5325.7,,186.6,,,,3145.8,3477.92,39509.37,,394.3,9623.439999999999
2025-10-14 19:45:00,226.69,0.0,,,5307.74,,185.86,,,,2896.55,3315.52,39429.12,,391.56,9786.8
2025-10-14 20:00:00,226.69,13.23,,,5307.85,,185.36,,,,2905.71,3571.39,39465.0,,392.8,9705.810000000001
2025-10-14 20:15:00,226.67,11.92,,,5313.15,,185.61,,,,2807.84,3490.63,39413.9,,389.93,9701.81
2025-10-14 20:30:00,226.67,14.64,,,5333.44,,185.65,,,,2496.03,3049.93,39462.66,,387.76,9718.77
2025-10-14 20:45:00,226.67,11.54,,,5348.11,,185.52,,,,2278.82,2780.66,39393.42,,387.98,9516.05
2025-10-14 21:00:00,226.68,10.62,,,5306.22,,185.51,,,,2141.18,2651.1,39423.0,,389.86,9270.439999999999
2025-10-14 21:15:00,226.68,9.36,,,5076.25,,185.76,,,,1864.43,2518.24,39401.23,,389.46,9179.380000000001
2025-10-14 21:30:00,226.68,11.21,,,4975.44,,185.92,,,,1378.19,2251.15,39423.74,,387.34,9159.26
2025-10-14 21:45:00,226.67,10.07,,,4846.35,,186.2,,,,1384.48,2170.71,39409.06,,388.61,9161.720000000001
2025-10-14 22:00:00,226.7,0.28,,,5013.75,,185.95,,,,1446.86,2127.11,39517.25,,385.98,9019.96
2025-10-14 22:15:00,226.69,0.11,,,5060.37,,186.18,,,,1426.27,2133.68,39460.72,,387.77,8992.92
2025-10-14 22:30:00,226.72,0.11,,,5179.98,,186.29,,,,1904.05,2292.23,39520.17,,379.5,8877.77
2025-10-14 22:45:00,226.95,0.11,,,5029.45,,186.48,,,,1846.2,2157.49,39427.47,,371.5,8652.9
2025-10-14 23:00:00,226.7,0.34,,,4878.08,,122.69,,,,1817.61,1998.06,39468.94,,371.74,8534.170000000002
2025-10-14 23:15:00,226.72,0.33,,,4750.18,,70.89,,,,1254.54,1868.63,39469.46,,371.12,8533.59
2025-10-14 23:30:00,226.71,0.23,,,4817.0,,70.59,,,,1357.46,1848.17,39455.0,,372.69,8571.32
2025-10-14 23:45:00,226.71,0.21,,,4425.9,,70.57,,,,992.77,1746.19,39456.78,,371.74,8452.53
2025-10-15 00:00:00,226.69,6.01,,,3823.94,,70.66,,,,1110.69,2002.68,39478.36,,371.66,8427.460000000001
2025-10-15 00:15:00,226.72,4.41,,,3132.01,,70.38,,,,1122.58,1971.5,39519.9,,374.05,8300.0
2025-10-15 00:30:00,226.76,4.52,,,2604.1,,70.33,,,,847.92,1699.15,39517.86,,376.84,8081.29
2025-10-15 00:45:00,226.63,4.4,,,2002.44,,70.49,,,,613.72,1499.76,39540.5,,376.76,8128.32
2025-10-15 01:00:00,226.69,4.14,,,2339.24,,70.48,,,,173.29,1464.28,39622.14,,377.54,8255.2
2025-10-15 01:15:00,227.22,1.21,,,2221.7,,70.27,,,,85.29,1377.79,39574.71,,376.88,8236.71
2025-10-15 01:30:00,227.12,1.57,,,2209.31,,70.42,,,,201.29,1288.58,39588.95,,376.62,8111.8099999999995
2025-10-15 01:45:00,226.7,1.53,,,2094.35,,70.38,,,,236.33,1229.45,39578.34,,377.71,7961.799999999999
2025-10-15 02:00:00,226.5,2.59,,,2291.95,,70.53,,,,344.8,1093.05,39682.74,,376.0,7889.69
2025-10-15 02:15:00,227.22,0.29,,,1888.79,,70.26,,,,208.54,1067.89,39662.87,,376.45,7728.48
2025-10-15 02:30:00,226.72,1.72,,,1804.15,,70.86,,,,237.03,896.3,39682.4,,374.54,7584.58
2025-10-15 02:45:00,226.23,0.66,,,1813.75,,70.28,,,,209.19,879.38,39741.14,,376.37,7511.48
2025-10-15 03:00:00,224.68,0.0,,,1647.58,,70.2,,,,202.07,792.23,39891.95,,375.37,7398.0599999999995
2025-10-15 03:15:00,225.53,0.0,,,1596.9,,70.17,,,,188.73,789.46,40001.84,,377.64,7305.370000000001
2025-10-15 03:30:00,226.33,0.0,,,1574.66,,70.32,,,,60.31,789.45,40127.67,,377.28,7276.85
2025-10-15 03:45:00,226.8,0.0,,,1340.02,,70.13,,,,53.33,789.89,40335.41,,377.84,7359.01
2025-10-15 04:00:00,226.69,6.01,,,1236.24,,70.54,,,,26.45,792.18,40486.19,,377.85,7391.220000000001
2025-10-15 04:15:00,226.67,6.1,,,1214.77,,70.57,,,,30.44,792.51,40481.73,,377.09,7283.9800000000005
2025-10-15 04:30:00,226.69,6.95,,,1259.03,,70.69,,,,30.5,796.55,40521.63,,377.79,7204.7300000000005
2025-10-15 04:45:00,226.68,5.78,,,1269.56,,70.64,,,,30.35,805.05,40500.5,,377.14,7256.030000000001
2025-10-15 05:00:00,226.72,4.16,,,1501.13,,70.57,,,,126.49,848.64,40580.76,,377.38,7291.67
2025-10-15 05:15:00,226.7,3.07,,,1805.62,,70.19,,,,158.27,848.41,40590.27,,374.68,7174.41
2025-10-15 05:30:00,226.7,4.12,,,1870.19,,69.51,,,,132.08,962.31,40630.54,,374.69,7201.82
2025-10-15 05:45:00,226.71,3.63,,,2031.13,,69.82,,,,199.63,1115.61,40659.33,,375.85,7275.9400000000005
2025-10-15 06:00:00,226.68,1.0,,,2636.98,,70.44,,,,209.88,1416.96,40902.43,,376.61,7362.820000000001
2025-10-15 06:15:00,226.73,0.52,,,3347.83,,70.98,,,,175.28,1509.43,40930.08,,376.43,7485.5
2025-10-15 06:30:00,226.69,0.06,,,3519.86,,70.52,,,,200.95,1671.43,40917.41,,376.24,7589.53
2025-10-15 06:45:00,226.7,0.42,,,3956.47,,70.73,,,,191.4,1876.83,41045.87,,375.02,7667.38
2025-10-15 07:00:00,226.68,0.01,,,4549.25,,70.99,,,,300.16,2259.79,41382.36,,376.91,8027.4
2025-10-15 07:15:00,226.66,0.0,,,4820.64,,70.97,,,,436.14,2471.61,41699.91,,372.76,8034.31
2025-10-15 07:30:00,226.69,0.0,,,5004.78,,70.32,,,,1353.03,2590.2,41767.99,,372.03,8095.65
2025-10-15 07:45:00,226.71,0.0,,,5116.55,,70.34,,,,1891.99,2505.29,41952.44,,373.23,8083.790000000001
