,Time,Area,Generation
366,2025-01-04 19:30:00,BZN|DE-LU,52976.6
367,2025-01-04 19:45:00,BZN|DE-LU,53464.78
368,2025-01-04 20:00:00,BZN|DE-LU,54501.34
369,2025-01-04 20:15:00,BZN|DE-LU,55251.66
370,2025-01-04 20:30:00,BZN|DE-LU,55131.259999999995
371,2025-01-04 20:45:00,BZN|DE-LU,54728.12
372,2025-01-04 21:00:00,BZN|DE-LU,56360.740000000005
373,2025-01-04 21:15:00,BZN|DE-LU,55311.21
374,2025-01-04 21:30:00,BZN|DE-LU,54341.619999999995
375,2025-01-04 21:45:00,BZN|DE-LU,53991.86
376,2025-01-04 22:00:00,BZN|DE-LU,53172.33
377,2025-01-04 22:15:00,BZN|DE-LU,52969.979999999996
378,2025-01-04 22:30:00,BZN|DE-LU,52649.869999999995
379,2025-01-04 22:45:00,BZN|DE-LU,51843.020000000004
380,2025-01-04 23:00:00,BZN|DE-LU,50690.3
381,2025-01-04 23:15:00,BZN|DE-LU,49974.630000000005
382,2025-01-04 23:30:00,BZN|DE-LU,49270.86
383,2025-01-04 23:45:00,BZN|DE-LU,48665.020000000004
384,2025-01-05 00:00:00,BZN|DE-LU,31626.260000000002
385,2025-01-05 00:15:00,BZN|DE-LU,30992.989999999998
386,2025-01-05 00:30:00,BZN|DE-LU,30383.02
387,2025-01-05 00:45:00,BZN|DE-LU,29524.76
388,2025-01-05 01:00:00,BZN|DE-LU,28913.530000000002
389,2025-01-05 01:15:00,BZN|DE-LU,28470.15
390,2025-01-05 01:30:00,BZN|DE-LU,28039.47
391,2025-01-05 01:45:00,BZN|DE-LU,27797.329999999998
392,2025-01-05 02:00:00,BZN|DE-LU,27612.12
393,2025-01-05 02:15:00,BZN|DE-LU,27484.940000000002
394,2025-01-05 02:30:00,BZN|DE-LU,27267.760000000002
395,2025-01-05 02:45:00,BZN|DE-LU,27083.45
396,2025-01-05 03:00:00,BZN|DE-LU,27391.81
397,2025-01-05 03:15:00,BZN|DE-LU,27198.41
398,2025-01-05 03:30:00,BZN|DE-LU,27050.739999999998
399,2025-01-05 03:45:00,BZN|DE-LU,27062.14
400,2025-01-05 04:00:00,BZN|DE-LU,27066.329999999998
401,2025-01-05 04:15:00,BZN|DE-LU,27032.629999999997
402,2025-01-05 04:30:00,BZN|DE-LU,26998.85
403,2025-01-05 04:45:00,BZN|DE-LU,27116.84
404,2025-01-05 05:00:00,BZN|DE-LU,26475.420000000002
405,2025-01-05 05:15:00,BZN|DE-LU,26219.18
406,2025-01-05 05:30:00,BZN|DE-LU,26013.54
407,2025-01-05 05:45:00,BZN|DE-LU,26408.78
408,2025-01-05 06:00:00,BZN|DE-LU,26703.719999999998
409,2025-01-05 06:15:00,BZN|DE-LU,27156.08
410,2025-01-05 06:30:00,BZN|DE-LU,27772.36
411,2025-01-05 06:45:00,BZN|DE-LU,28862.5
412,2025-01-05 07:00:00,BZN|DE-LU,30634.440000000002
413,2025-01-05 07:15:00,BZN|DE-LU,31619.55
414,2025-01-05 07:30:00,BZN|DE-LU,32789.49
415,2025-01-05 07:45:00,BZN|DE-LU,34188.37
416,2025-01-05 08:00:00,BZN|DE-LU,35236.96
417,2025-01-05 08:15:00,BZN|DE-LU,36784.19
418,2025-01-05 08:30:00,BZN|DE-LU,38347.88
419,2025-01-05 08:45:00,BZN|DE-LU,40563.87
420,2025-01-05 09:00:00,BZN|DE-LU,42813.43
421,2025-01-05 09:15:00,BZN|DE-LU,44792.21000000001
422,2025-01-05 09:30:00,BZN|DE-LU,46573.909999999996
423,2025-01-05 09:45:00,BZN|DE-LU,48918.840000000004
424,2025-01-05 10:00:00,BZN|DE-LU,50121.85
425,2025-01-05 10:15:00,BZN|DE-LU,51740.03
426,2025-01-05 10:30:00,BZN|DE-LU,52488.9
427,2025-01-05 10:45:00,BZN|DE-LU,53781.44
428,2025-01-05 11:00:00,BZN|DE-LU,54560.17
429,2025-01-05 11:15:00,BZN|DE-LU,55333.659999999996
430,2025-01-05 11:30:00,BZN|DE-LU,56052.26
431,2025-01-05 11:45:00,BZN|DE-LU,56677.24
432,2025-01-05 12:00:00,BZN|DE-LU,57130.579999999994
433,2025-01-05 12:15:00,BZN|DE-LU,57123.08
434,2025-01-05 12:30:00,BZN|DE-LU,57023.78
435,2025-01-05 12:45:00,BZN|DE-LU,56999.33
436,2025-01-05 13:00:00,BZN|DE-LU,56906.07000000001
437,2025-01-05 13:15:00,BZN|DE-LU,56584.98
438,2025-01-05 13:30:00,BZN|DE-LU,55943.420000000006
439,2025-01-05 13:45:00,BZN|DE-LU,55479.86
440,2025-01-05 14:00:00,BZN|DE-LU,54642.26
441,2025-01-05 14:15:00,BZN|DE-LU,53760.920000000006
442,2025-01-05 14:30:00,BZN|DE-LU,53055.71
443,2025-01-05 14:45:00,BZN|DE-LU,52331.840000000004
444,2025-01-05 15:00:00,BZN|DE-LU,52362.69
445,2025-01-05 15:15:00,BZN|DE-LU,51899.130000000005
446,2025-01-05 15:30:00,BZN|DE-LU,51564.11
447,2025-01-05 15:45:00,BZN|DE-LU,50940.85
448,2025-01-05 16:00:00,BZN|DE-LU,49756.340000000004
449,2025-01-05 16:15:00,BZN|DE-LU,47957.549999999996
450,2025-01-05 16:30:00,BZN|DE-LU,46000.7
451,2025-01-05 16:45:00,BZN|DE-LU,44995.07
452,2025-01-05 17:00:00,BZN|DE-LU,43403.17
453,2025-01-05 17:15:00,BZN|DE-LU,41066.64
