,MTU (CET/CEST),Area,Actual Total Load (MW),Day-ahead Total Load Forecast (MW)
8144,2025-03-26 20:00:00,BZN|FR,56845.93,57020.0
8145,2025-03-26 20:15:00,BZN|FR,55789.77,56041.5
8146,2025-03-26 20:30:00,BZN|FR,54900.15,55063.0
8147,2025-03-26 20:45:00,BZN|FR,53835.86,54130.5
8148,2025-03-26 21:00:00,BZN|FR,53434.47,53198.0
8149,2025-03-26 21:15:00,BZN|FR,52793.86,52512.0
8150,2025-03-26 21:30:00,BZN|FR,52279.72,51826.0
8151,2025-03-26 21:45:00,BZN|FR,51510.48,51233.5
8152,2025-03-26 22:00:00,BZN|FR,52507.32,50641.0
8153,2025-03-26 22:15:00,BZN|FR,52305.97,51292.5
8154,2025-03-26 22:30:00,BZN|FR,53755.26,51944.0
8155,2025-03-26 22:45:00,BZN|FR,53499.93,52695.0
8156,2025-03-26 23:00:00,BZN|FR,53300.18,53446.0
8157,2025-03-26 23:15:00,BZN|FR,52691.63,53054.5
8158,2025-03-26 23:30:00,BZN|FR,52993.76,52663.0
8159,2025-03-26 23:45:00,BZN|FR,52180.43,52104.5
8160,2025-03-27 00:00:00,BZN|FR,52244.12,51477.0
8161,2025-03-27 00:15:00,BZN|FR,51330.38,50700.0
8162,2025-03-27 00:30:00,BZN|FR,49932.33,49923.0
8163,2025-03-27 00:45:00,BZN|FR,48930.55,48987.5
8164,2025-03-27 01:00:00,BZN|FR,49052.36,48052.0
8165,2025-03-27 01:15:00,BZN|FR,48480.27,48154.0
8166,2025-03-27 01:30:00,BZN|FR,48484.66,48256.0
8167,2025-03-27 01:45:00,BZN|FR,48125.31,48017.5
8168,2025-03-27 02:00:00,BZN|FR,48488.77,47779.0
8169,2025-03-27 02:15:00,BZN|FR,47887.24,47259.0
8170,2025-03-27 02:30:00,BZN|FR,47399.34,46739.0
8171,2025-03-27 02:45:00,BZN|FR,46714.38,46230.5
8172,2025-03-27 03:00:00,BZN|FR,46567.92,45722.0
8173,2025-03-27 03:15:00,BZN|FR,46145.31,45455.5
8174,2025-03-27 03:30:00,BZN|FR,45932.31,45189.0
8175,2025-03-27 03:45:00,BZN|FR,45550.27,44861.5
8176,2025-03-27 04:00:00,BZN|FR,45744.87,44534.0
8177,2025-03-27 04:15:00,BZN|FR,45623.81,44543.0
8178,2025-03-27 04:30:00,BZN|FR,45724.11,44552.0
8179,2025-03-27 04:45:00,BZN|FR,45922.94,45079.5
8180,2025-03-27 05:00:00,BZN|FR,47329.3,45607.0
8181,2025-03-27 05:15:00,BZN|FR,47902.0,46482.0
8182,2025-03-27 05:30:00,BZN|FR,48749.73,47357.0
8183,2025-03-27 05:45:00,BZN|FR,49597.73,48352.5
8184,2025-03-27 06:00:00,BZN|FR,51623.29,49348.0
8185,2025-03-27 06:15:00,BZN|FR,52839.31,50718.5
8186,2025-03-27 06:30:00,BZN|FR,53768.65,52089.0
8187,2025-03-27 06:45:00,BZN|FR,54917.68,53121.0
8188,2025-03-27 07:00:00,BZN|FR,56461.3,54153.0
8189,2025-03-27 07:15:00,BZN|FR,57696.22,55432.5
8190,2025-03-27 07:30:00,BZN|FR,58084.91,56712.0
8191,2025-03-27 07:45:00,BZN|FR,58226.28,57158.5
8192,2025-03-27 08:00:00,BZN|FR,58405.64,57605.0
8193,2025-03-27 08:15:00,BZN|FR,58747.93,57891.0
8194,2025-03-27 08:30:00,BZN|FR,58755.75,58177.0
8195,2025-03-27 08:45:00,BZN|FR,58658.43,58105.5
8196,2025-03-27 09:00:00,BZN|FR,58340.91,58034.0
8197,2025-03-27 09:15:00,BZN|FR,57952.88,57588.0
8198,2025-03-27 09:30:00,BZN|FR,57657.89,57142.0
8199,2025-03-27 09:45:00,BZN|FR,57304.07,56752.0
8200,2025-03-27 10:00:00,BZN|FR,56854.18,56362.0
8201,2025-03-27 10:15:00,BZN|FR,56317.15,55876.0
8202,2025-03-27 10:30:00,BZN|FR,55947.86,55390.0
8203,2025-03-27 10:45:00,BZN|FR,55947.14,55154.5
8204,2025-03-27 11:00:00,BZN|FR,55804.86,54919.0
8205,2025-03-27 11:15:00,BZN|FR,55536.35,54653.0
8206,2025-03-27 11:30:00,BZN|FR,55668.67,54387.0
8207,2025-03-27 11:45:00,BZN|FR,55614.04,54696.0
8208,2025-03-27 12:00:00,BZN|FR,55486.2,55005.0
8209,2025-03-27 12:15:00,BZN|FR,54940.34,54485.0
8210,2025-03-27 12:30:00,BZN|FR,55169.09,53965.0
8211,2025-03-27 12:45:00,BZN|FR,54366.53,54584.0
8212,2025-03-27 13:00:00,BZN|FR,54548.28,55203.0
8213,2025-03-27 13:15:00,BZN|FR,53754.65,54036.0
8214,2025-03-27 13:30:00,BZN|FR,53207.3,52869.0
8215,2025-03-27 13:45:00,BZN|FR,52638.86,52413.5
8216,2025-03-27 14:00:00,BZN|FR,52402.73,51958.0
8217,2025-03-27 14:15:00,BZN|FR,51698.21,51234.0
8218,2025-03-27 14:30:00,BZN|FR,51358.6,50510.0
8219,2025-03-27 14:45:00,BZN|FR,50861.11,50056.5
8220,2025-03-27 15:00:00,BZN|FR,50524.82,49603.0
8221,2025-03-27 15:15:00,BZN|FR,50031.39,49193.0
8222,2025-03-27 15:30:00,BZN|FR,49619.83,48783.0
8223,2025-03-27 15:45:00,BZN|FR,49073.24,48656.0
8224,2025-03-27 16:00:00,BZN|FR,48954.87,48529.0
8225,2025-03-27 16:15:00,BZN|FR,48632.94,48062.0
8226,2025-03-27 16:30:00,BZN|FR,47916.54,47595.0
8227,2025-03-27 16:45:00,BZN|FR,48066.3,47667.0
8228,2025-03-27 17:00:00,BZN|FR,48073.82,47739.0
8229,2025-03-27 17:15:00,BZN|FR,47985.09,47806.0
8230,2025-03-27 17:30:00,BZN|FR,48180.75,47873.0
8231,2025-03-27 17:45:00,BZN|FR,48571.9,48525.5
8232,2025-03-27 18:00:00,BZN|FR,49645.38,49178.0
8233,2025-03-27 18:15:00,BZN|FR,50734.59,50570.5
8234,2025-03-27 18:30:00,BZN|FR,52454.34,51963.0
8235,2025-03-27 18:45:00,BZN|FR,54262.29,53734.5
8236,2025-03-27 19:00:00,BZN|FR,55219.75,55506.0
8237,2025-03-27 19:15:00,BZN|FR,55622.89,55756.0
8238,2025-03-27 19:30:00,BZN|FR,55697.34,56006.0
8239,2025-03-27 19:45:00,BZN|FR,55475.34,55676.0
8240,2025-03-27 20:00:00,BZN|FR,54983.57,55346.0
8241,2025-03-27 20:15:00,BZN|FR,53944.71,54577.5
8242,2025-03-27 20:30:00,BZN|FR,53317.99,53809.0
8243,2025-03-27 20:45:00,BZN|FR,52564.06,52994.0
8244,2025-03-27 21:00:00,BZN|FR,52087.89,52179.0
8245,2025-03-27 21:15:00,BZN|FR,51471.66,51689.5
8246,2025-03-27 21:30:00,BZN|FR,50828.12,51200.0
8247,2025-03-27 21:45:00,BZN|FR,50170.24,50683.5
8248,2025-03-27 22:00:00,BZN|FR,51366.62,50167.0
8249,2025-03-27 22:15:00,BZN|FR,51203.67,51196.0
8250,2025-03-27 22:30:00,BZN|FR,52715.6,52225.0
8251,2025-03-27 22:45:00,BZN|FR,52393.64,52749.5
8252,2025-03-27 23:00:00,BZN|FR,52558.96,53274.0
8253,2025-03-27 23:15:00,BZN|FR,51740.81,52908.0
8254,2025-03-27 23:30:00,BZN|FR,52069.67,52542.0
8255,2025-03-27 23:45:00,BZN|FR,51153.73,52043.0
8256,2025-03-28 00:00:00,BZN|FR,51209.65,52300.0
8257,2025-03-28 00:15:00,BZN|FR,50471.35,51450.0
8258,2025-03-28 00:30:00,BZN|FR,49316.22,50600.0
8259,2025-03-28 00:45:00,BZN|FR,48336.01,49700.0
8260,2025-03-28 01:00:00,BZN|FR,48432.53,48800.0
8261,2025-03-28 01:15:00,BZN|FR,48124.27,49050.0
8262,2025-03-28 01:30:00,BZN|FR,47887.27,49300.0
8263,2025-03-28 01:45:00,BZN|FR,47388.14,49100.0
8264,2025-03-28 02:00:00,BZN|FR,47935.57,48900.0
8265,2025-03-28 02:15:00,BZN|FR,47236.7,48300.0
8266,2025-03-28 02:30:00,BZN|FR,46724.04,47700.0
8267,2025-03-28 02:45:00,BZN|FR,46050.04,47300.0
8268,2025-03-28 03:00:00,BZN|FR,46073.78,46900.0
8269,2025-03-28 03:15:00,BZN|FR,45584.87,46550.0
8270,2025-03-28 03:30:00,BZN|FR,45220.6,46200.0
8271,2025-03-28 03:45:00,BZN|FR,44992.72,46000.0
8272,2025-03-28 04:00:00,BZN|FR,45300.55,45800.0
8273,2025-03-28 04:15:00,BZN|FR,45040.4,45750.0
8274,2025-03-28 04:30:00,BZN|FR,45268.88,45700.0
8275,2025-03-28 04:45:00,BZN|FR,45588.75,46050.0
8276,2025-03-28 05:00:00,BZN|FR,47098.02,46400.0
8277,2025-03-28 05:15:00,BZN|FR,47617.23,47150.0
8278,2025-03-28 05:30:00,BZN|FR,48485.77,47900.0
8279,2025-03-28 05:45:00,BZN|FR,49425.63,49000.0
8280,2025-03-28 06:00:00,BZN|FR,51231.04,50100.0
8281,2025-03-28 06:15:00,BZN|FR,52384.31,51500.0
8282,2025-03-28 06:30:00,BZN|FR,53247.14,52900.0
8283,2025-03-28 06:45:00,BZN|FR,54202.83,54000.0
8284,2025-03-28 07:00:00,BZN|FR,55343.05,55100.0
8285,2025-03-28 07:15:00,BZN|FR,56491.1,56100.0
8286,2025-03-28 07:30:00,BZN|FR,57051.69,57100.0
8287,2025-03-28 07:45:00,BZN|FR,57198.36,57750.0
8288,2025-03-28 08:00:00,BZN|FR,57490.13,58400.0
8289,2025-03-28 08:15:00,BZN|FR,57722.0,58600.0
8290,2025-03-28 08:30:00,BZN|FR,58009.18,58800.0
8291,2025-03-28 08:45:00,BZN|FR,58103.86,59100.0
8292,2025-03-28 09:00:00,BZN|FR,57813.43,59400.0
8293,2025-03-28 09:15:00,BZN|FR,57535.14,59000.0
8294,2025-03-28 09:30:00,BZN|FR,57411.45,58600.0
8295,2025-03-28 09:45:00,BZN|FR,57056.54,58350.0
8296,2025-03-28 10:00:00,BZN|FR,56555.51,58100.0
8297,2025-03-28 10:15:00,BZN|FR,56109.99,57650.0
8298,2025-03-28 10:30:00,BZN|FR,55967.79,57200.0
8299,2025-03-28 10:45:00,BZN|FR,55715.86,57000.0
8300,2025-03-28 11:00:00,BZN|FR,55676.61,56800.0
8301,2025-03-28 11:15:00,BZN|FR,55707.11,56600.0
8302,2025-03-28 11:30:00,BZN|FR,55821.6,56400.0
8303,2025-03-28 11:45:00,BZN|FR,56070.65,56700.0
8304,2025-03-28 12:00:00,BZN|FR,56143.67,57000.0
8305,2025-03-28 12:15:00,BZN|FR,55905.43,56650.0
8306,2025-03-28 12:30:00,BZN|FR,56654.13,56300.0
8307,2025-03-28 12:45:00,BZN|FR,55926.51,56950.0
8308,2025-03-28 13:00:00,BZN|FR,55431.18,57600.0
8309,2025-03-28 13:15:00,BZN|FR,54793.88,56300.0
8310,2025-03-28 13:30:00,BZN|FR,54211.17,55000.0
8311,2025-03-28 13:45:00,BZN|FR,53552.68,54600.0
8312,2025-03-28 14:00:00,BZN|FR,53281.48,54200.0
8313,2025-03-28 14:15:00,BZN|FR,52473.88,53900.0
8314,2025-03-28 14:30:00,BZN|FR,51886.03,53600.0
8315,2025-03-28 14:45:00,BZN|FR,51587.27,53150.0
8316,2025-03-28 15:00:00,BZN|FR,51048.18,52700.0
8317,2025-03-28 15:15:00,BZN|FR,50796.11,52300.0
8318,2025-03-28 15:30:00,BZN|FR,50756.23,51900.0
8319,2025-03-28 15:45:00,BZN|FR,50394.25,51750.0
8320,2025-03-28 16:00:00,BZN|FR,50140.87,51600.0
8321,2025-03-28 16:15:00,BZN|FR,50018.75,51100.0
8322,2025-03-28 16:30:00,BZN|FR,49772.63,50600.0
8323,2025-03-28 16:45:00,BZN|FR,49672.14,50600.0
8324,2025-03-28 17:00:00,BZN|FR,49734.26,50600.0
8325,2025-03-28 17:15:00,BZN|FR,49782.98,50750.0
8326,2025-03-28 17:30:00,BZN|FR,50251.74,50900.0
8327,2025-03-28 17:45:00,BZN|FR,50756.38,51550.0
8328,2025-03-28 18:00:00,BZN|FR,51585.56,52200.0
8329,2025-03-28 18:15:00,BZN|FR,52283.36,53200.0
8330,2025-03-28 18:30:00,BZN|FR,53407.99,54200.0
8331,2025-03-28 18:45:00,BZN|FR,54932.39,55600.0
8332,2025-03-28 19:00:00,BZN|FR,55845.81,57000.0
8333,2025-03-28 19:15:00,BZN|FR,56115.25,57100.0
8334,2025-03-28 19:30:00,BZN|FR,56200.33,57200.0
8335,2025-03-28 19:45:00,BZN|FR,56001.61,56650.0
8336,2025-03-28 20:00:00,BZN|FR,55307.06,56100.0
8337,2025-03-28 20:15:00,BZN|FR,54507.98,55300.0
8338,2025-03-28 20:30:00,BZN|FR,53758.96,54500.0
8339,2025-03-28 20:45:00,BZN|FR,52998.02,53850.0
8340,2025-03-28 21:00:00,BZN|FR,52471.25,53200.0
8341,2025-03-28 21:15:00,BZN|FR,51920.27,52750.0
8342,2025-03-28 21:30:00,BZN|FR,51605.45,52300.0
8343,2025-03-28 21:45:00,BZN|FR,51001.87,51750.0
8344,2025-03-28 22:00:00,BZN|FR,52070.54,51200.0
8345,2025-03-28 22:15:00,BZN|FR,51957.54,52000.0
8346,2025-03-28 22:30:00,BZN|FR,53258.62,52800.0
8347,2025-03-28 22:45:00,BZN|FR,53037.57,53650.0
8348,2025-03-28 23:00:00,BZN|FR,53188.14,54500.0
8349,2025-03-28 23:15:00,BZN|FR,52283.05,54200.0
8350,2025-03-28 23:30:00,BZN|FR,52776.03,53900.0
8351,2025-03-28 23:45:00,BZN|FR,51790.89,53300.0
8352,2025-03-29 00:00:00,BZN|FR,51950.96,51700.0
8353,2025-03-29 00:15:00,BZN|FR,50893.47,50750.0
8354,2025-03-29 00:30:00,BZN|FR,49485.08,49800.0
8355,2025-03-29 00:45:00,BZN|FR,48381.3,48950.0
8356,2025-03-29 01:00:00,BZN|FR,48407.43,48100.0
8357,2025-03-29 01:15:00,BZN|FR,47663.12,48050.0
8358,2025-03-29 01:30:00,BZN|FR,47692.29,48000.0
8359,2025-03-29 01:45:00,BZN|FR,47087.84,47950.0
8360,2025-03-29 02:00:00,BZN|FR,47483.06,47900.0
8361,2025-03-29 02:15:00,BZN|FR,46480.24,47150.0
8362,2025-03-29 02:30:00,BZN|FR,45927.71,46400.0
8363,2025-03-29 02:45:00,BZN|FR,45248.77,45850.0
8364,2025-03-29 03:00:00,BZN|FR,44877.29,45300.0
8365,2025-03-29 03:15:00,BZN|FR,44504.53,44900.0
8366,2025-03-29 03:30:00,BZN|FR,44083.4,44500.0
8367,2025-03-29 03:45:00,BZN|FR,43722.3,44150.0
8368,2025-03-29 04:00:00,BZN|FR,43648.75,43800.0
8369,2025-03-29 04:15:00,BZN|FR,43463.29,43450.0
8370,2025-03-29 04:30:00,BZN|FR,43460.64,43100.0
8371,2025-03-29 04:45:00,BZN|FR,43330.57,43400.0
8372,2025-03-29 05:00:00,BZN|FR,43891.79,43700.0
8373,2025-03-29 05:15:00,BZN|FR,44159.64,43850.0
8374,2025-03-29 05:30:00,BZN|FR,44327.55,44000.0
8375,2025-03-29 05:45:00,BZN|FR,44545.66,44250.0
8376,2025-03-29 06:00:00,BZN|FR,45202.33,44500.0
8377,2025-03-29 06:15:00,BZN|FR,45525.86,44950.0
8378,2025-03-29 06:30:00,BZN|FR,45677.18,45400.0
8379,2025-03-29 06:45:00,BZN|FR,45853.41,45650.0
8380,2025-03-29 07:00:00,BZN|FR,46614.94,45900.0
8381,2025-03-29 07:15:00,BZN|FR,47309.5,46400.0
8382,2025-03-29 07:30:00,BZN|FR,47666.09,46900.0
8383,2025-03-29 07:45:00,BZN|FR,48107.45,47450.0
8384,2025-03-29 08:00:00,BZN|FR,48690.89,48000.0
8385,2025-03-29 08:15:00,BZN|FR,49198.73,48700.0
8386,2025-03-29 08:30:00,BZN|FR,49931.23,49400.0
8387,2025-03-29 08:45:00,BZN|FR,50148.58,49850.0
8388,2025-03-29 09:00:00,BZN|FR,50571.48,50300.0
8389,2025-03-29 09:15:00,BZN|FR,50823.3,50750.0
8390,2025-03-29 09:30:00,BZN|FR,51123.71,51200.0
8391,2025-03-29 09:45:00,BZN|FR,50969.22,51200.0
8392,2025-03-29 10:00:00,BZN|FR,51234.25,51200.0
8393,2025-03-29 10:15:00,BZN|FR,51163.55,51000.0
8394,2025-03-29 10:30:00,BZN|FR,50911.34,50800.0
8395,2025-03-29 10:45:00,BZN|FR,50757.73,50950.0
8396,2025-03-29 11:00:00,BZN|FR,50895.72,51100.0
8397,2025-03-29 11:15:00,BZN|FR,51271.08,51150.0
8398,2025-03-29 11:30:00,BZN|FR,52185.2,51200.0
8399,2025-03-29 11:45:00,BZN|FR,52792.29,51750.0
8400,2025-03-29 12:00:00,BZN|FR,53713.42,52300.0
8401,2025-03-29 12:15:00,BZN|FR,53203.45,52350.0
8402,2025-03-29 12:30:00,BZN|FR,54169.34,52400.0
8403,2025-03-29 12:45:00,BZN|FR,53206.14,52900.0
8404,2025-03-29 13:00:00,BZN|FR,52394.29,53400.0
8405,2025-03-29 13:15:00,BZN|FR,50895.21,51750.0
8406,2025-03-29 13:30:00,BZN|FR,50400.89,50100.0
8407,2025-03-29 13:45:00,BZN|FR,49439.02,49550.0
8408,2025-03-29 14:00:00,BZN|FR,49145.59,49000.0
8409,2025-03-29 14:15:00,BZN|FR,48382.13,48550.0
8410,2025-03-29 14:30:00,BZN|FR,47545.38,48100.0
8411,2025-03-29 14:45:00,BZN|FR,46935.77,47500.0
8412,2025-03-29 15:00:00,BZN|FR,46430.94,46900.0
8413,2025-03-29 15:15:00,BZN|FR,46375.18,46500.0
8414,2025-03-29 15:30:00,BZN|FR,45960.82,46100.0
8415,2025-03-29 15:45:00,BZN|FR,45782.57,45700.0
8416,2025-03-29 16:00:00,BZN|FR,45466.41,45300.0
8417,2025-03-29 16:15:00,BZN|FR,45235.75,45100.0
8418,2025-03-29 16:30:00,BZN|FR,44963.14,44900.0
8419,2025-03-29 16:45:00,BZN|FR,44801.54,45050.0
8420,2025-03-29 17:00:00,BZN|FR,44692.7,45200.0
8421,2025-03-29 17:15:00,BZN|FR,44800.22,45550.0
8422,2025-03-29 17:30:00,BZN|FR,45196.99,45900.0
8423,2025-03-29 17:45:00,BZN|FR,45628.24,46500.0
8424,2025-03-29 18:00:00,BZN|FR,46522.49,47100.0
8425,2025-03-29 18:15:00,BZN|FR,47559.95,48150.0
8426,2025-03-29 18:30:00,BZN|FR,48449.35,49200.0
8427,2025-03-29 18:45:00,BZN|FR,49761.88,50500.0
8428,2025-03-29 19:00:00,BZN|FR,50997.35,51800.0
8429,2025-03-29 19:15:00,BZN|FR,51817.82,52150.0
8430,2025-03-29 19:30:00,BZN|FR,52300.85,52500.0
8431,2025-03-29 19:45:00,BZN|FR,52305.69,52350.0
8432,2025-03-29 20:00:00,BZN|FR,52036.93,52200.0
8433,2025-03-29 20:15:00,BZN|FR,51433.11,51550.0
8434,2025-03-29 20:30:00,BZN|FR,50894.1,50900.0
8435,2025-03-29 20:45:00,BZN|FR,50211.89,50450.0
8436,2025-03-29 21:00:00,BZN|FR,50166.57,50000.0
8437,2025-03-29 21:15:00,BZN|FR,49709.56,49500.0
8438,2025-03-29 21:30:00,BZN|FR,49578.16,49000.0
8439,2025-03-29 21:45:00,BZN|FR,49143.65,48650.0
8440,2025-03-29 22:00:00,BZN|FR,50116.91,48300.0
8441,2025-03-29 22:15:00,BZN|FR,49922.41,49200.0
8442,2025-03-29 22:30:00,BZN|FR,51412.95,50100.0
8443,2025-03-29 22:45:00,BZN|FR,51288.77,51000.0
8444,2025-03-29 23:00:00,BZN|FR,51482.62,51900.0
8445,2025-03-29 23:15:00,BZN|FR,51135.43,51850.0
8446,2025-03-29 23:30:00,BZN|FR,51751.48,51800.0
8447,2025-03-29 23:45:00,BZN|FR,51041.41,51400.0
8540,2025-03-31 00:00:00,BZN|FR,48433.24,48500.0
8541,2025-03-31 00:15:00,BZN|FR,47632.97,47850.0
8542,2025-03-31 00:30:00,BZN|FR,46194.01,47200.0
8543,2025-03-31 00:45:00,BZN|FR,45179.09,46300.0
8544,2025-03-31 01:00:00,BZN|FR,45527.32,45400.0
8545,2025-03-31 01:15:00,BZN|FR,45073.98,45750.0
8546,2025-03-31 01:30:00,BZN|FR,45007.84,46100.0
8547,2025-03-31 01:45:00,BZN|FR,44380.18,45800.0
8548,2025-03-31 02:00:00,BZN|FR,44776.87,45500.0
8549,2025-03-31 02:15:00,BZN|FR,44255.14,44900.0
8550,2025-03-31 02:30:00,BZN|FR,43742.19,44300.0
8551,2025-03-31 02:45:00,BZN|FR,43151.13,43950.0
8552,2025-03-31 03:00:00,BZN|FR,43085.51,43600.0
8553,2025-03-31 03:15:00,BZN|FR,42571.73,43250.0
8554,2025-03-31 03:30:00,BZN|FR,42301.17,42900.0
8555,2025-03-31 03:45:00,BZN|FR,42005.84,42800.0
8556,2025-03-31 04:00:00,BZN|FR,42104.71,42700.0
8557,2025-03-31 04:15:00,BZN|FR,42070.98,42600.0
8558,2025-03-31 04:30:00,BZN|FR,42080.78,42500.0
8559,2025-03-31 04:45:00,BZN|FR,42276.76,43200.0
8560,2025-03-31 05:00:00,BZN|FR,43573.75,43900.0
8561,2025-03-31 05:15:00,BZN|FR,44190.27,44700.0
8562,2025-03-31 05:30:00,BZN|FR,45002.61,45500.0
8563,2025-03-31 05:45:00,BZN|FR,45813.15,46500.0
8564,2025-03-31 06:00:00,BZN|FR,47905.68,47500.0
8565,2025-03-31 06:15:00,BZN|FR,49400.51,49150.0
8566,2025-03-31 06:30:00,BZN|FR,50549.18,50800.0
8567,2025-03-31 06:45:00,BZN|FR,51890.28,52250.0
8568,2025-03-31 07:00:00,BZN|FR,53538.66,53700.0
8569,2025-03-31 07:15:00,BZN|FR,54513.58,54700.0
8570,2025-03-31 07:30:00,BZN|FR,55107.79,55700.0
8571,2025-03-31 07:45:00,BZN|FR,55814.98,56300.0
8572,2025-03-31 08:00:00,BZN|FR,56380.07,56900.0
8573,2025-03-31 08:15:00,BZN|FR,56827.49,57250.0
8574,2025-03-31 08:30:00,BZN|FR,57097.2,57600.0
8575,2025-03-31 08:45:00,BZN|FR,57044.73,57800.0
8576,2025-03-31 09:00:00,BZN|FR,56975.42,58000.0
8577,2025-03-31 09:15:00,BZN|FR,57025.2,57700.0
8578,2025-03-31 09:30:00,BZN|FR,56850.64,57400.0
8579,2025-03-31 09:45:00,BZN|FR,56647.86,57200.0
8580,2025-03-31 10:00:00,BZN|FR,56093.07,57000.0
8581,2025-03-31 10:15:00,BZN|FR,55604.66,56700.0
8582,2025-03-31 10:30:00,BZN|FR,55439.1,56400.0
8583,2025-03-31 10:45:00,BZN|FR,55068.11,56150.0
8584,2025-03-31 11:00:00,BZN|FR,54858.87,55900.0
8585,2025-03-31 11:15:00,BZN|FR,54458.78,55700.0
8586,2025-03-31 11:30:00,BZN|FR,54426.23,55500.0
8587,2025-03-31 11:45:00,BZN|FR,54392.89,55750.0
8588,2025-03-31 12:00:00,BZN|FR,54514.27,56000.0
8589,2025-03-31 12:15:00,BZN|FR,54158.12,55500.0
8590,2025-03-31 12:30:00,BZN|FR,54575.05,55000.0
8591,2025-03-31 12:45:00,BZN|FR,53772.91,55700.0
8592,2025-03-31 13:00:00,BZN|FR,53458.05,56400.0
8593,2025-03-31 13:15:00,BZN|FR,53094.17,54700.0
8594,2025-03-31 13:30:00,BZN|FR,52963.53,53000.0
8595,2025-03-31 13:45:00,BZN|FR,52440.38,52700.0
8596,2025-03-31 14:00:00,BZN|FR,52087.67,52400.0
8597,2025-03-31 14:15:00,BZN|FR,51410.91,51950.0
8598,2025-03-31 14:30:00,BZN|FR,50961.87,51500.0
8599,2025-03-31 14:45:00,BZN|FR,50387.65,50850.0
8600,2025-03-31 15:00:00,BZN|FR,49978.16,50200.0
8601,2025-03-31 15:15:00,BZN|FR,49087.25,49750.0
8602,2025-03-31 15:30:00,BZN|FR,48369.77,49300.0
8603,2025-03-31 15:45:00,BZN|FR,47581.09,48800.0
8604,2025-03-31 16:00:00,BZN|FR,47377.75,48300.0
8605,2025-03-31 16:15:00,BZN|FR,47061.37,48000.0
8606,2025-03-31 16:30:00,BZN|FR,46601.42,47700.0
8607,2025-03-31 16:45:00,BZN|FR,46346.51,47400.0
8608,2025-03-31 17:00:00,BZN|FR,46262.38,47100.0
8609,2025-03-31 17:15:00,BZN|FR,45839.27,47150.0
8610,2025-03-31 17:30:00,BZN|FR,45934.2,47200.0
8611,2025-03-31 17:45:00,BZN|FR,46170.43,47700.0
8612,2025-03-31 18:00:00,BZN|FR,46569.12,48200.0
8613,2025-03-31 18:15:00,BZN|FR,47232.67,48700.0
8614,2025-03-31 18:30:00,BZN|FR,47846.02,49200.0
8615,2025-03-31 18:45:00,BZN|FR,48867.19,50450.0
8616,2025-03-31 19:00:00,BZN|FR,49999.97,51700.0
8617,2025-03-31 19:15:00,BZN|FR,50359.84,52000.0
8618,2025-03-31 19:30:00,BZN|FR,50541.27,52300.0
8619,2025-03-31 19:45:00,BZN|FR,50166.45,52550.0
8620,2025-03-31 20:00:00,BZN|FR,50212.13,52800.0
8621,2025-03-31 20:15:00,BZN|FR,50267.39,52650.0
8622,2025-03-31 20:30:00,BZN|FR,50681.13,52500.0
8623,2025-03-31 20:45:00,BZN|FR,50460.21,52150.0
8624,2025-03-31 21:00:00,BZN|FR,50290.65,51800.0
8625,2025-03-31 21:15:00,BZN|FR,49627.11,51150.0
8626,2025-03-31 21:30:00,BZN|FR,49336.7,50500.0
8627,2025-03-31 21:45:00,BZN|FR,48590.42,49900.0
8628,2025-03-31 22:00:00,BZN|FR,49515.73,49300.0
8629,2025-03-31 22:15:00,BZN|FR,49284.26,49950.0
8630,2025-03-31 22:30:00,BZN|FR,50841.57,50600.0
8631,2025-03-31 22:45:00,BZN|FR,50551.2,51500.0
8632,2025-03-31 23:00:00,BZN|FR,50449.93,52400.0
8633,2025-03-31 23:15:00,BZN|FR,49700.78,51750.0
8634,2025-03-31 23:30:00,BZN|FR,48997.54,51100.0
8635,2025-03-31 23:45:00,BZN|FR,48145.59,50750.0
8636,2025-01-04 00:00:00,BZN|FR,48073.69,50056.0
8637,2025-01-04 00:15:00,BZN|FR,47163.4,49368.5
8638,2025-01-04 00:30:00,BZN|FR,46910.09,48681.0
8639,2025-01-04 00:45:00,BZN|FR,45837.74,47762.5
8640,2025-01-04 01:00:00,BZN|FR,45974.7,46844.0
8641,2025-01-04 01:15:00,BZN|FR,45482.33,46945.0
8642,2025-01-04 01:30:00,BZN|FR,45531.92,47046.0
8643,2025-01-04 01:45:00,BZN|FR,45015.3,46643.0
8644,2025-01-04 02:00:00,BZN|FR,44813.46,46240.0
8645,2025-01-04 02:15:00,BZN|FR,44407.23,46038.5
8646,2025-01-04 02:30:00,BZN|FR,44119.07,45837.0
8647,2025-01-04 02:45:00,BZN|FR,43452.86,45309.0
8648,2025-01-04 03:00:00,BZN|FR,43481.58,44781.0
8649,2025-01-04 03:15:00,BZN|FR,43110.86,44409.5
8650,2025-01-04 03:30:00,BZN|FR,42794.23,44038.0
8651,2025-01-04 03:45:00,BZN|FR,42371.16,43706.0
8652,2025-01-04 04:00:00,BZN|FR,42731.6,43374.0
8653,2025-01-04 04:15:00,BZN|FR,42660.11,43524.0
8654,2025-01-04 04:30:00,BZN|FR,42799.61,43674.0
8655,2025-01-04 04:45:00,BZN|FR,42970.97,43889.5
8656,2025-01-04 05:00:00,BZN|FR,44139.9,44105.0
8657,2025-01-04 05:15:00,BZN|FR,44802.99,44985.5
