"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"20/11/2024 08:00 - 20/11/2024 09:00","BZN|FR","62924.00","61300.00"
"20/11/2024 09:00 - 20/11/2024 10:00","BZN|FR","63501.00","63250.00"
"20/11/2024 10:00 - 20/11/2024 11:00","BZN|FR","63097.00","64300.00"
"20/11/2024 11:00 - 20/11/2024 12:00","BZN|FR","63122.00","64500.00"
"20/11/2024 12:00 - 20/11/2024 13:00","BZN|FR","63850.00","65700.00"
"20/11/2024 13:00 - 20/11/2024 14:00","BZN|FR","62460.00","65300.00"
"20/11/2024 14:00 - 20/11/2024 15:00","BZN|FR","60918.00","63700.00"
"20/11/2024 15:00 - 20/11/2024 16:00","BZN|FR","59787.00","62900.00"
"20/11/2024 16:00 - 20/11/2024 17:00","BZN|FR","59851.00","61650.00"
"20/11/2024 17:00 - 20/11/2024 18:00","BZN|FR","62885.00","63100.00"
"20/11/2024 18:00 - 20/11/2024 19:00","BZN|FR","66651.00","67750.00"
"20/11/2024 19:00 - 20/11/2024 20:00","BZN|FR","67118.00","69750.00"
"20/11/2024 20:00 - 20/11/2024 21:00","BZN|FR","63364.00","66450.00"
"20/11/2024 21:00 - 20/11/2024 22:00","BZN|FR","60537.00","63350.00"
"20/11/2024 22:00 - 20/11/2024 23:00","BZN|FR","60829.00","62250.00"
"20/11/2024 23:00 - 21/11/2024 00:00","BZN|FR","60721.00","62800.00"
"21/11/2024 00:00 - 21/11/2024 01:00","BZN|FR","58416.00","58100.00"
"21/11/2024 01:00 - 21/11/2024 02:00","BZN|FR","56381.00","55500.00"
"21/11/2024 02:00 - 21/11/2024 03:00","BZN|FR","55403.00","54750.00"
"21/11/2024 03:00 - 21/11/2024 04:00","BZN|FR","53536.00","53200.00"
"21/11/2024 04:00 - 21/11/2024 05:00","BZN|FR","53136.00","52450.00"
"21/11/2024 05:00 - 21/11/2024 06:00","BZN|FR","55872.00","53850.00"
"21/11/2024 06:00 - 21/11/2024 07:00","BZN|FR","60983.00","58450.00"
"21/11/2024 07:00 - 21/11/2024 08:00","BZN|FR","66305.00","64950.00"
"21/11/2024 08:00 - 21/11/2024 09:00","BZN|FR","67937.00","68000.00"
"21/11/2024 09:00 - 21/11/2024 10:00","BZN|FR","69386.00","68450.00"
"21/11/2024 10:00 - 21/11/2024 11:00","BZN|FR","70068.00","68400.00"
"21/11/2024 11:00 - 21/11/2024 12:00","BZN|FR","71118.00","68200.00"
"21/11/2024 12:00 - 21/11/2024 13:00","BZN|FR","72016.00","68900.00"
"21/11/2024 13:00 - 21/11/2024 14:00","BZN|FR","70617.00","68150.00"
"21/11/2024 14:00 - 21/11/2024 15:00","BZN|FR","68564.00","65950.00"
"21/11/2024 15:00 - 21/11/2024 16:00","BZN|FR","67005.00","64500.00"
"21/11/2024 16:00 - 21/11/2024 17:00","BZN|FR","66329.00","64100.00"
"21/11/2024 17:00 - 21/11/2024 18:00","BZN|FR","68011.00","66050.00"
"21/11/2024 18:00 - 21/11/2024 19:00","BZN|FR","70587.00","68800.00"
"21/11/2024 19:00 - 21/11/2024 20:00","BZN|FR","70155.00","69850.00"
"21/11/2024 20:00 - 21/11/2024 21:00","BZN|FR","66078.00","66200.00"
"21/11/2024 21:00 - 21/11/2024 22:00","BZN|FR","62961.00","62750.00"
"21/11/2024 22:00 - 21/11/2024 23:00","BZN|FR","63123.00","61250.00"
"21/11/2024 23:00 - 22/11/2024 00:00","BZN|FR","62618.00","62550.00"
"22/11/2024 00:00 - 22/11/2024 01:00","BZN|FR","60415.00","61000.00"
"22/11/2024 01:00 - 22/11/2024 02:00","BZN|FR","58273.00","58600.00"
"22/11/2024 02:00 - 22/11/2024 03:00","BZN|FR","57364.00","57650.00"
"22/11/2024 03:00 - 22/11/2024 04:00","BZN|FR","55875.00","55450.00"
"22/11/2024 04:00 - 22/11/2024 05:00","BZN|FR","55685.00","54500.00"
"22/11/2024 05:00 - 22/11/2024 06:00","BZN|FR","58200.00","56900.00"
"22/11/2024 06:00 - 22/11/2024 07:00","BZN|FR","63419.00","61500.00"
"22/11/2024 07:00 - 22/11/2024 08:00","BZN|FR","68688.00","68150.00"
"22/11/2024 08:00 - 22/11/2024 09:00","BZN|FR","70430.00","71200.00"
"22/11/2024 09:00 - 22/11/2024 10:00","BZN|FR","70996.00","71800.00"
"22/11/2024 10:00 - 22/11/2024 11:00","BZN|FR","70872.00","71850.00"
"22/11/2024 11:00 - 22/11/2024 12:00","BZN|FR","70136.00","71650.00"
"22/11/2024 12:00 - 22/11/2024 13:00","BZN|FR","70103.00","71700.00"
"22/11/2024 13:00 - 22/11/2024 14:00","BZN|FR","67959.00","71400.00"
"22/11/2024 14:00 - 22/11/2024 15:00","BZN|FR","65699.00","69100.00"
"22/11/2024 15:00 - 22/11/2024 16:00","BZN|FR","63789.00","66850.00"
"22/11/2024 16:00 - 22/11/2024 17:00","BZN|FR","63487.00","65400.00"
"22/11/2024 17:00 - 22/11/2024 18:00","BZN|FR","66713.00","67200.00"
"22/11/2024 18:00 - 22/11/2024 19:00","BZN|FR","70025.00","70550.00"
"22/11/2024 19:00 - 22/11/2024 20:00","BZN|FR","70317.00","71300.00"
"22/11/2024 20:00 - 22/11/2024 21:00","BZN|FR","67355.00","68050.00"
"22/11/2024 21:00 - 22/11/2024 22:00","BZN|FR","64495.00","64500.00"
"22/11/2024 22:00 - 22/11/2024 23:00","BZN|FR","65041.00","63100.00"
"22/11/2024 23:00 - 23/11/2024 00:00","BZN|FR","64475.00","64500.00"
"23/11/2024 00:00 - 23/11/2024 01:00","BZN|FR","62087.00","61250.00"
"23/11/2024 01:00 - 23/11/2024 02:00","BZN|FR","59696.00","58800.00"
"23/11/2024 02:00 - 23/11/2024 03:00","BZN|FR","58426.00","58000.00"
"23/11/2024 03:00 - 23/11/2024 04:00","BZN|FR","56325.00","55800.00"
"23/11/2024 04:00 - 23/11/2024 05:00","BZN|FR","55116.00","54400.00"
"23/11/2024 05:00 - 23/11/2024 06:00","BZN|FR","55974.00","54850.00"
"23/11/2024 06:00 - 23/11/2024 07:00","BZN|FR","57825.00","56450.00"
"23/11/2024 07:00 - 23/11/2024 08:00","BZN|FR","59701.00","58700.00"
"23/11/2024 08:00 - 23/11/2024 09:00","BZN|FR","61392.00","60550.00"
"23/11/2024 09:00 - 23/11/2024 10:00","BZN|FR","63201.00","62250.00"
"23/11/2024 10:00 - 23/11/2024 11:00","BZN|FR","63843.00","63500.00"
"23/11/2024 11:00 - 23/11/2024 12:00","BZN|FR","64091.00","63600.00"
"23/11/2024 12:00 - 23/11/2024 13:00","BZN|FR","65304.00","64500.00"
"23/11/2024 13:00 - 23/11/2024 14:00","BZN|FR","63367.00","64350.00"
"23/11/2024 14:00 - 23/11/2024 15:00","BZN|FR","60987.00","60850.00"
"23/11/2024 15:00 - 23/11/2024 16:00","BZN|FR","59126.00","58550.00"
"23/11/2024 16:00 - 23/11/2024 17:00","BZN|FR","58121.00","57000.00"
"23/11/2024 17:00 - 23/11/2024 18:00","BZN|FR","60159.00","58400.00"
"23/11/2024 18:00 - 23/11/2024 19:00","BZN|FR","62527.00","60900.00"
"23/11/2024 19:00 - 23/11/2024 20:00","BZN|FR","62450.00","61450.00"
"23/11/2024 20:00 - 23/11/2024 21:00","BZN|FR","59418.00","58650.00"
"23/11/2024 21:00 - 23/11/2024 22:00","BZN|FR","57020.00","56200.00"
"23/11/2024 22:00 - 23/11/2024 23:00","BZN|FR","57782.00","54900.00"
"23/11/2024 23:00 - 24/11/2024 00:00","BZN|FR","57458.00","56900.00"
"24/11/2024 00:00 - 24/11/2024 01:00","BZN|FR","54849.00","56150.00"
"24/11/2024 01:00 - 24/11/2024 02:00","BZN|FR","52260.00","53500.00"
"24/11/2024 02:00 - 24/11/2024 03:00","BZN|FR","50263.00","51800.00"
"24/11/2024 03:00 - 24/11/2024 04:00","BZN|FR","47505.00","48750.00"
"24/11/2024 04:00 - 24/11/2024 05:00","BZN|FR","45822.00","47100.00"
"24/11/2024 05:00 - 24/11/2024 06:00","BZN|FR","45724.00","46550.00"
"24/11/2024 06:00 - 24/11/2024 07:00","BZN|FR","46530.00","47500.00"
"24/11/2024 07:00 - 24/11/2024 08:00","BZN|FR","47351.00","48700.00"
"24/11/2024 08:00 - 24/11/2024 09:00","BZN|FR","48188.00","49500.00"
"24/11/2024 09:00 - 24/11/2024 10:00","BZN|FR","49670.00","51400.00"
"24/11/2024 10:00 - 24/11/2024 11:00","BZN|FR","50868.00","53550.00"
"24/11/2024 11:00 - 24/11/2024 12:00","BZN|FR","51750.00","54200.00"
"24/11/2024 12:00 - 24/11/2024 13:00","BZN|FR","53773.00","56600.00"
"24/11/2024 13:00 - 24/11/2024 14:00","BZN|FR","51831.00","56550.00"
"24/11/2024 14:00 - 24/11/2024 15:00","BZN|FR","48979.00","52350.00"
"24/11/2024 15:00 - 24/11/2024 16:00","BZN|FR","47746.00","50150.00"
"24/11/2024 16:00 - 24/11/2024 17:00","BZN|FR","47637.00","49100.00"
"24/11/2024 17:00 - 24/11/2024 18:00","BZN|FR","50556.00","50200.00"
"24/11/2024 18:00 - 24/11/2024 19:00","BZN|FR","54064.00","53800.00"
"24/11/2024 19:00 - 24/11/2024 20:00","BZN|FR","54800.00","55850.00"
"24/11/2024 20:00 - 24/11/2024 21:00","BZN|FR","52583.00","53250.00"
"24/11/2024 21:00 - 24/11/2024 22:00","BZN|FR","50560.00","50950.00"
"24/11/2024 22:00 - 24/11/2024 23:00","BZN|FR","50880.00","49950.00"
"24/11/2024 23:00 - 25/11/2024 00:00","BZN|FR","50746.00","50700.00"
"25/11/2024 00:00 - 25/11/2024 01:00","BZN|FR","48279.00","47950.00"
"25/11/2024 01:00 - 25/11/2024 02:00","BZN|FR","45804.00","45050.00"
"25/11/2024 02:00 - 25/11/2024 03:00","BZN|FR","44490.00","43950.00"
"25/11/2024 03:00 - 25/11/2024 04:00","BZN|FR","42579.00","41600.00"
"25/11/2024 04:00 - 25/11/2024 05:00","BZN|FR","41788.00","40300.00"
"25/11/2024 05:00 - 25/11/2024 06:00","BZN|FR","44105.00","42600.00"
"25/11/2024 06:00 - 25/11/2024 07:00","BZN|FR","49109.00","47550.00"
"25/11/2024 07:00 - 25/11/2024 08:00","BZN|FR","54077.00","53300.00"
"25/11/2024 08:00 - 25/11/2024 09:00","BZN|FR","55867.00","55800.00"
"25/11/2024 09:00 - 25/11/2024 10:00","BZN|FR","56765.00","56650.00"
"25/11/2024 10:00 - 25/11/2024 11:00","BZN|FR","57464.00","57800.00"
"25/11/2024 11:00 - 25/11/2024 12:00","BZN|FR","58263.00","58500.00"
"25/11/2024 12:00 - 25/11/2024 13:00","BZN|FR","59020.00","60650.00"
"25/11/2024 13:00 - 25/11/2024 14:00","BZN|FR","57581.00","61150.00"
"25/11/2024 14:00 - 25/11/2024 15:00","BZN|FR","56897.00","59050.00"
"25/11/2024 15:00 - 25/11/2024 16:00","BZN|FR","55416.00","57700.00"
"25/11/2024 16:00 - 25/11/2024 17:00","BZN|FR","54534.00","57050.00"
"25/11/2024 17:00 - 25/11/2024 18:00","BZN|FR","56713.00","58650.00"
"25/11/2024 18:00 - 25/11/2024 19:00","BZN|FR","59923.00","61800.00"
"25/11/2024 19:00 - 25/11/2024 20:00","BZN|FR","60277.00","63050.00"
"25/11/2024 20:00 - 25/11/2024 21:00","BZN|FR","56440.00","59250.00"
"25/11/2024 21:00 - 25/11/2024 22:00","BZN|FR","53179.00","55500.00"
"25/11/2024 22:00 - 25/11/2024 23:00","BZN|FR","53445.00","54950.00"
"25/11/2024 23:00 - 26/11/2024 00:00","BZN|FR","53299.00","55750.00"
"26/11/2024 00:00 - 26/11/2024 01:00","BZN|FR","50385.00","52650.00"
"26/11/2024 01:00 - 26/11/2024 02:00","BZN|FR","47999.00","50100.00"
"26/11/2024 02:00 - 26/11/2024 03:00","BZN|FR","47022.00","49000.00"
"26/11/2024 03:00 - 26/11/2024 04:00","BZN|FR","45189.00","47350.00"
"26/11/2024 04:00 - 26/11/2024 05:00","BZN|FR","44760.00","46650.00"
"26/11/2024 05:00 - 26/11/2024 06:00","BZN|FR","47336.00","48200.00"
"26/11/2024 06:00 - 26/11/2024 07:00","BZN|FR","52722.00","51950.00"
"26/11/2024 07:00 - 26/11/2024 08:00","BZN|FR","57880.00","58150.00"
"26/11/2024 08:00 - 26/11/2024 09:00","BZN|FR","59511.00","60100.00"
"26/11/2024 09:00 - 26/11/2024 10:00","BZN|FR","59666.00","60650.00"
"26/11/2024 10:00 - 26/11/2024 11:00","BZN|FR","59047.00","60600.00"
"26/11/2024 11:00 - 26/11/2024 12:00","BZN|FR","58604.00","60550.00"
"26/11/2024 12:00 - 26/11/2024 13:00","BZN|FR","58919.00","61200.00"
"26/11/2024 13:00 - 26/11/2024 14:00","BZN|FR","57668.00","61200.00"
"26/11/2024 14:00 - 26/11/2024 15:00","BZN|FR","56112.00","59500.00"
"26/11/2024 15:00 - 26/11/2024 16:00","BZN|FR","54680.00","58250.00"
"26/11/2024 16:00 - 26/11/2024 17:00","BZN|FR","54576.00","56700.00"
"26/11/2024 17:00 - 26/11/2024 18:00","BZN|FR","57840.00","58300.00"
"26/11/2024 18:00 - 26/11/2024 19:00","BZN|FR","61102.00","62050.00"
"26/11/2024 19:00 - 26/11/2024 20:00","BZN|FR","61441.00","64300.00"
"26/11/2024 20:00 - 26/11/2024 21:00","BZN|FR","57821.00","60800.00"
"26/11/2024 21:00 - 26/11/2024 22:00","BZN|FR","54735.00","57750.00"
"26/11/2024 22:00 - 26/11/2024 23:00","BZN|FR","54848.00","57000.00"
"26/11/2024 23:00 - 27/11/2024 00:00","BZN|FR","54246.00","58100.00"
"27/11/2024 00:00 - 27/11/2024 01:00","BZN|FR","51612.00","53450.00"
"27/11/2024 01:00 - 27/11/2024 02:00","BZN|FR","49198.00","50600.00"
"27/11/2024 02:00 - 27/11/2024 03:00","BZN|FR","48047.00","49450.00"
"27/11/2024 03:00 - 27/11/2024 04:00","BZN|FR","46359.00","46950.00"
"27/11/2024 04:00 - 27/11/2024 05:00","BZN|FR","45901.00","46050.00"
"27/11/2024 05:00 - 27/11/2024 06:00","BZN|FR","48417.00","47350.00"
"27/11/2024 06:00 - 27/11/2024 07:00","BZN|FR","53446.00","51900.00"
"27/11/2024 07:00 - 27/11/2024 08:00","BZN|FR","58255.00","57500.00"
"27/11/2024 08:00 - 27/11/2024 09:00","BZN|FR","60102.00","60000.00"
"27/11/2024 09:00 - 27/11/2024 10:00","BZN|FR","60211.00","60550.00"
"27/11/2024 10:00 - 27/11/2024 11:00","BZN|FR","60022.00","60200.00"
"27/11/2024 11:00 - 27/11/2024 12:00","BZN|FR","59957.00","59850.00"
"27/11/2024 12:00 - 27/11/2024 13:00","BZN|FR","60145.00","59950.00"
"27/11/2024 13:00 - 27/11/2024 14:00","BZN|FR","58768.00","59400.00"
"27/11/2024 14:00 - 27/11/2024 15:00","BZN|FR","57614.00","57300.00"
"27/11/2024 15:00 - 27/11/2024 16:00","BZN|FR","56195.00","55500.00"
"27/11/2024 16:00 - 27/11/2024 17:00","BZN|FR","55593.00","54350.00"
"27/11/2024 17:00 - 27/11/2024 18:00","BZN|FR","57889.00","56150.00"
"27/11/2024 18:00 - 27/11/2024 19:00","BZN|FR","61181.00","59800.00"
"27/11/2024 19:00 - 27/11/2024 20:00","BZN|FR","61599.00","61500.00"
"27/11/2024 20:00 - 27/11/2024 21:00","BZN|FR","58086.00","58500.00"
"27/11/2024 21:00 - 27/11/2024 22:00","BZN|FR","55090.00","55500.00"
"27/11/2024 22:00 - 27/11/2024 23:00","BZN|FR","55428.00","54250.00"
"27/11/2024 23:00 - 28/11/2024 00:00","BZN|FR","55217.00","55700.00"
"28/11/2024 00:00 - 28/11/2024 01:00","BZN|FR","52518.00","52550.00"
"28/11/2024 01:00 - 28/11/2024 02:00","BZN|FR","50193.00","50100.00"
"28/11/2024 02:00 - 28/11/2024 03:00","BZN|FR","49033.00","49250.00"
"28/11/2024 03:00 - 28/11/2024 04:00","BZN|FR","47334.00","47200.00"
"28/11/2024 04:00 - 28/11/2024 05:00","BZN|FR","46878.00","46500.00"
"28/11/2024 05:00 - 28/11/2024 06:00","BZN|FR","49482.00","48200.00"
"28/11/2024 06:00 - 28/11/2024 07:00","BZN|FR","54983.00","52950.00"
"28/11/2024 07:00 - 28/11/2024 08:00","BZN|FR","60361.00","59150.00"
"28/11/2024 08:00 - 28/11/2024 09:00","BZN|FR","62041.00","61400.00"
"28/11/2024 09:00 - 28/11/2024 10:00","BZN|FR","62189.00","62050.00"
"28/11/2024 10:00 - 28/11/2024 11:00","BZN|FR","61893.00","62100.00"
"28/11/2024 11:00 - 28/11/2024 12:00","BZN|FR","61660.00","61600.00"
"28/11/2024 12:00 - 28/11/2024 13:00","BZN|FR","61834.00","61500.00"
"28/11/2024 13:00 - 28/11/2024 14:00","BZN|FR","60200.00","61250.00"
"28/11/2024 14:00 - 28/11/2024 15:00","BZN|FR","58395.00","59250.00"
"28/11/2024 15:00 - 28/11/2024 16:00","BZN|FR","56873.00","57550.00"
"28/11/2024 16:00 - 28/11/2024 17:00","BZN|FR","56565.00","57050.00"
"28/11/2024 17:00 - 28/11/2024 18:00","BZN|FR","59613.00","59350.00"
"28/11/2024 18:00 - 28/11/2024 19:00","BZN|FR","62981.00","62600.00"
"28/11/2024 19:00 - 28/11/2024 20:00","BZN|FR","63267.00","63750.00"
"28/11/2024 20:00 - 28/11/2024 21:00","BZN|FR","59561.00","60050.00"
"28/11/2024 21:00 - 28/11/2024 22:00","BZN|FR","56594.00","56200.00"
"28/11/2024 22:00 - 28/11/2024 23:00","BZN|FR","57079.00","54700.00"
"28/11/2024 23:00 - 29/11/2024 00:00","BZN|FR","56772.00","57000.00"
"29/11/2024 00:00 - 29/11/2024 01:00","BZN|FR","54398.00","54800.00"
"29/11/2024 01:00 - 29/11/2024 02:00","BZN|FR","52337.00","52250.00"
"29/11/2024 02:00 - 29/11/2024 03:00","BZN|FR","51366.00","51600.00"
"29/11/2024 03:00 - 29/11/2024 04:00","BZN|FR","49802.00","49150.00"
"29/11/2024 04:00 - 29/11/2024 05:00","BZN|FR","49542.00","48350.00"
"29/11/2024 05:00 - 29/11/2024 06:00","BZN|FR","52429.00","50200.00"
"29/11/2024 06:00 - 29/11/2024 07:00","BZN|FR","57421.00","54450.00"
"29/11/2024 07:00 - 29/11/2024 08:00","BZN|FR","62952.00","60600.00"
"29/11/2024 08:00 - 29/11/2024 09:00","BZN|FR","64966.00","63300.00"
"29/11/2024 09:00 - 29/11/2024 10:00","BZN|FR","64697.00","64050.00"
"29/11/2024 10:00 - 29/11/2024 11:00","BZN|FR","63809.00","63500.00"
"29/11/2024 11:00 - 29/11/2024 12:00","BZN|FR","63233.00","63250.00"
"29/11/2024 12:00 - 29/11/2024 13:00","BZN|FR","63276.00","63400.00"
"29/11/2024 13:00 - 29/11/2024 14:00","BZN|FR","61078.00","62450.00"
"29/11/2024 14:00 - 29/11/2024 15:00","BZN|FR","58715.00","59450.00"
"29/11/2024 15:00 - 29/11/2024 16:00","BZN|FR","56739.00","57400.00"
"29/11/2024 16:00 - 29/11/2024 17:00","BZN|FR","56298.00","55900.00"
"29/11/2024 17:00 - 29/11/2024 18:00","BZN|FR","59675.00","58000.00"
"29/11/2024 18:00 - 29/11/2024 19:00","BZN|FR","62643.00","61050.00"
"29/11/2024 19:00 - 29/11/2024 20:00","BZN|FR","62713.00","62200.00"
"29/11/2024 20:00 - 29/11/2024 21:00","BZN|FR","60176.00","59400.00"
"29/11/2024 21:00 - 29/11/2024 22:00","BZN|FR","58041.00","56450.00"
"29/11/2024 22:00 - 29/11/2024 23:00","BZN|FR","58726.00","55900.00"
"29/11/2024 23:00 - 30/11/2024 00:00","BZN|FR","58903.00","58400.00"
"30/11/2024 00:00 - 30/11/2024 01:00","BZN|FR","56332.00","56100.00"
"30/11/2024 01:00 - 30/11/2024 02:00","BZN|FR","54156.00","53650.00"
"30/11/2024 02:00 - 30/11/2024 03:00","BZN|FR","52640.00","52650.00"
"30/11/2024 03:00 - 30/11/2024 04:00","BZN|FR","50636.00","50350.00"
"30/11/2024 04:00 - 30/11/2024 05:00","BZN|FR","49641.00","48850.00"
"30/11/2024 05:00 - 30/11/2024 06:00","BZN|FR","50481.00","49350.00"
"30/11/2024 06:00 - 30/11/2024 07:00","BZN|FR","52456.00","51150.00"
"30/11/2024 07:00 - 30/11/2024 08:00","BZN|FR","54704.00","53500.00"
"30/11/2024 08:00 - 30/11/2024 09:00","BZN|FR","56729.00","55550.00"
"30/11/2024 09:00 - 30/11/2024 10:00","BZN|FR","58760.00","57450.00"
"30/11/2024 10:00 - 30/11/2024 11:00","BZN|FR","59237.00","58350.00"
"30/11/2024 11:00 - 30/11/2024 12:00","BZN|FR","59331.00","58000.00"
"30/11/2024 12:00 - 30/11/2024 13:00","BZN|FR","60453.00","59000.00"
"30/11/2024 13:00 - 30/11/2024 14:00","BZN|FR","58542.00","58750.00"
"30/11/2024 14:00 - 30/11/2024 15:00","BZN|FR","55993.00","55550.00"
"30/11/2024 15:00 - 30/11/2024 16:00","BZN|FR","54104.00","53600.00"
"30/11/2024 16:00 - 30/11/2024 17:00","BZN|FR","53573.00","52100.00"
"30/11/2024 17:00 - 30/11/2024 18:00","BZN|FR","56483.00","53400.00"
"30/11/2024 18:00 - 30/11/2024 19:00","BZN|FR","59152.00","57200.00"
"30/11/2024 19:00 - 30/11/2024 20:00","BZN|FR","59440.00","58900.00"
"30/11/2024 20:00 - 30/11/2024 21:00","BZN|FR","57278.00","56750.00"
"30/11/2024 21:00 - 30/11/2024 22:00","BZN|FR","55765.00","54850.00"
"30/11/2024 22:00 - 30/11/2024 23:00","BZN|FR","56907.00","54200.00"
"30/11/2024 23:00 - 01/12/2024 00:00","BZN|FR","57227.00","56800.00"
"01/12/2024 00:00 - 01/12/2024 01:00","BZN|FR","54791.00","56050.00"
"01/12/2024 01:00 - 01/12/2024 02:00","BZN|FR","52805.00","54000.00"
"01/12/2024 02:00 - 01/12/2024 03:00","BZN|FR","51250.00","52450.00"
"01/12/2024 03:00 - 01/12/2024 04:00","BZN|FR","49174.00","49500.00"
"01/12/2024 04:00 - 01/12/2024 05:00","BZN|FR","48040.00","48150.00"
"01/12/2024 05:00 - 01/12/2024 06:00","BZN|FR","48415.00","47850.00"
"01/12/2024 06:00 - 01/12/2024 07:00","BZN|FR","49622.00","49000.00"
"01/12/2024 07:00 - 01/12/2024 08:00","BZN|FR","51380.00","50250.00"
"01/12/2024 08:00 - 01/12/2024 09:00","BZN|FR","52720.00","51250.00"
"01/12/2024 09:00 - 01/12/2024 10:00","BZN|FR","54479.00","53000.00"
"01/12/2024 10:00 - 01/12/2024 11:00","BZN|FR","56184.00","55000.00"
"01/12/2024 11:00 - 01/12/2024 12:00","BZN|FR","56990.00","55750.00"
"01/12/2024 12:00 - 01/12/2024 13:00","BZN|FR","58828.00","57600.00"
"01/12/2024 13:00 - 01/12/2024 14:00","BZN|FR","56227.00","57250.00"
"01/12/2024 14:00 - 01/12/2024 15:00","BZN|FR","53275.00","53150.00"
"01/12/2024 15:00 - 01/12/2024 16:00","BZN|FR","51615.00","51150.00"
"01/12/2024 16:00 - 01/12/2024 17:00","BZN|FR","50991.00","50250.00"
"01/12/2024 17:00 - 01/12/2024 18:00","BZN|FR","53650.00","52050.00"
"01/12/2024 18:00 - 01/12/2024 19:00","BZN|FR","56842.00","55750.00"
"01/12/2024 19:00 - 01/12/2024 20:00","BZN|FR","57739.00","57900.00"
"01/12/2024 20:00 - 01/12/2024 21:00","BZN|FR","55771.00","55800.00"
"01/12/2024 21:00 - 01/12/2024 22:00","BZN|FR","53723.00","53950.00"
"01/12/2024 22:00 - 01/12/2024 23:00","BZN|FR","54059.00","53300.00"
"01/12/2024 23:00 - 02/12/2024 00:00","BZN|FR","53965.00","54900.00"
"02/12/2024 00:00 - 02/12/2024 01:00","BZN|FR","51572.00","53450.00"
"02/12/2024 01:00 - 02/12/2024 02:00","BZN|FR","49347.00","50850.00"
"02/12/2024 02:00 - 02/12/2024 03:00","BZN|FR","48293.00","49700.00"
"02/12/2024 03:00 - 02/12/2024 04:00","BZN|FR","46364.00","47700.00"
"02/12/2024 04:00 - 02/12/2024 05:00","BZN|FR","45814.00","46350.00"
"02/12/2024 05:00 - 02/12/2024 06:00","BZN|FR","48569.00","48550.00"
"02/12/2024 06:00 - 02/12/2024 07:00","BZN|FR","53964.00","53600.00"
"02/12/2024 07:00 - 02/12/2024 08:00","BZN|FR","58752.00","59300.00"
"02/12/2024 08:00 - 02/12/2024 09:00","BZN|FR","60582.00","62150.00"
"02/12/2024 09:00 - 02/12/2024 10:00","BZN|FR","60605.00","62750.00"
"02/12/2024 10:00 - 02/12/2024 11:00","BZN|FR","60047.00","62900.00"
"02/12/2024 11:00 - 02/12/2024 12:00","BZN|FR","60537.00","62600.00"
"02/12/2024 12:00 - 02/12/2024 13:00","BZN|FR","61060.00","63500.00"
"02/12/2024 13:00 - 02/12/2024 14:00","BZN|FR","59960.00","63450.00"
"02/12/2024 14:00 - 02/12/2024 15:00","BZN|FR","58267.00","61300.00"
"02/12/2024 15:00 - 02/12/2024 16:00","BZN|FR","56898.00","59650.00"
"02/12/2024 16:00 - 02/12/2024 17:00","BZN|FR","56588.00","58350.00"
"02/12/2024 17:00 - 02/12/2024 18:00","BZN|FR","59106.00","59950.00"
"02/12/2024 18:00 - 02/12/2024 19:00","BZN|FR","62346.00","63500.00"
"02/12/2024 19:00 - 02/12/2024 20:00","BZN|FR","62866.00","65350.00"
"02/12/2024 20:00 - 02/12/2024 21:00","BZN|FR","59420.00","61700.00"
"02/12/2024 21:00 - 02/12/2024 22:00","BZN|FR","56324.00","58100.00"
"02/12/2024 22:00 - 02/12/2024 23:00","BZN|FR","56673.00","57050.00"
"02/12/2024 23:00 - 03/12/2024 00:00","BZN|FR","56344.00","58200.00"
"03/12/2024 00:00 - 03/12/2024 01:00","BZN|FR","53785.00","54600.00"
"03/12/2024 01:00 - 03/12/2024 02:00","BZN|FR","51665.00","52050.00"
"03/12/2024 02:00 - 03/12/2024 03:00","BZN|FR","50605.00","51000.00"
"03/12/2024 03:00 - 03/12/2024 04:00","BZN|FR","48872.00","49200.00"
"03/12/2024 04:00 - 03/12/2024 05:00","BZN|FR","48380.00","48550.00"
"03/12/2024 05:00 - 03/12/2024 06:00","BZN|FR","50977.00","50600.00"
"03/12/2024 06:00 - 03/12/2024 07:00","BZN|FR","56453.00","54850.00"
"03/12/2024 07:00 - 03/12/2024 08:00","BZN|FR","62007.00","61250.00"
"03/12/2024 08:00 - 03/12/2024 09:00","BZN|FR","63487.00","63700.00"
"03/12/2024 09:00 - 03/12/2024 10:00","BZN|FR","63662.00","64300.00"
"03/12/2024 10:00 - 03/12/2024 11:00","BZN|FR","63422.00","64150.00"
"03/12/2024 11:00 - 03/12/2024 12:00","BZN|FR","63760.00","64050.00"
"03/12/2024 12:00 - 03/12/2024 13:00","BZN|FR","64515.00","64700.00"
"03/12/2024 13:00 - 03/12/2024 14:00","BZN|FR","63395.00","64600.00"
"03/12/2024 14:00 - 03/12/2024 15:00","BZN|FR","61996.00","62500.00"
"03/12/2024 15:00 - 03/12/2024 16:00","BZN|FR","60682.00","61000.00"
"03/12/2024 16:00 - 03/12/2024 17:00","BZN|FR","60523.00","59650.00"
"03/12/2024 17:00 - 03/12/2024 18:00","BZN|FR","63324.00","61450.00"
"03/12/2024 18:00 - 03/12/2024 19:00","BZN|FR","66276.00","64800.00"
"03/12/2024 19:00 - 03/12/2024 20:00","BZN|FR","66529.00","66550.00"
